newspaper_date,date,description,asset,registered,coupons_on,interest_suspended,issuer,price_low,price_high,original_text,url,comment,past_due
1863-03-28,1863-03-28,Confederate Bonds (15 mn),confederate_15mn,0,0,0,Confederacy,113,115,"Bons and Stocke.--Messrs. Davenport & Co.sauction sale of bonds and stocks took place to day, with the following results: Confederate bonds (15 M.) $1.3 @ 1.15 and interest; do do (100 M.) 1870 100½@101 and interest; do do 1874, 10 and interest; North Carolina sixes, 175 and interest; George a sevens, 150 and interest; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0709:article=pos=16,,0
1863-03-28,1863-03-28,Georgia 7 per cent,georgia_7,0,0,0,Georgia,150,150,"Bons and Stocke.--Messrs. Davenport & Co.sauction sale of bonds and stocks took place to day, with the following results: Confederate bonds (15 M.) $1.3 @ 1.15 and interest; do do (100 M.) 1870 100½@101 and interest; do do 1874, 10 and interest; North Carolina sixes, 175 and interest; George a sevens, 150 and interest; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0709:article=pos=16,,0
1863-03-28,1863-03-28,North Carolina 6 per cent,north_carolina_6_old,0,0,0,North Carolina,175,175,"Bons and Stocke.--Messrs. Davenport & Co.sauction sale of bonds and stocks took place to day, with the following results: Confederate bonds (15 M.) $1.3 @ 1.15 and interest; do do (100 M.) 1870 100½@101 and interest; do do 1874, 10 and interest; North Carolina sixes, 175 and interest; George a sevens, 150 and interest; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0709:article=pos=16,,0
1863-03-28,1863-03-28,gold,gold,0,0,0,Specie,2.5,5,Specer and Bank Notes.--Gold has declined to $4 premium — sailing rate. The brokers are paying from $1.50 to $3.75. according to amount. Eliver is quotable at about 25 per cent below these rates.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0709:article=pos=16,,0
1863-03-28,1863-03-28,silver,silver,0,0,0,Specie,2.25,4.75,Specer and Bank Notes.--Gold has declined to $4 premium — sailing rate. The brokers are paying from $1.50 to $3.75. according to amount. Eliver is quotable at about 25 per cent below these rates.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0709:article=pos=16,,0
1863-03-31,1863-03-31,Confederate Bonds (100 mn),confederate_100mn,0,0,0,Confederacy,105,105,"and St--The publication of the of the auctions of bonds and stocks on and yesterday renders it unnecessary to the usual prices in this issue. The has been at excited by the heavy sales. It is proper again our read great the privilege of funding ry notes to December 1st in cent ceese on the 22d April, notes are rrent at par, but the day take when he eight per cent, into which are convertible until the signeted mmand a premium. Long of the 100 M are now quotable at $1,05 and all per cent Confederate bonds favorably by this advance.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0711:article=2,,0
1863-03-31,1863-03-31,gold,gold,0,0,0,Specie,4.75,5,"and --We have again to the premium at $4, with light transfers, --Over $3.75. The brokers offering for gold notes are in mand at 70 per cent pre . The buying are 60@52 per cent.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0711:article=2,,0
1863-04-03,1863-04-03,Confederate Bonds (15 mn),confederate_15mn_coup,0,0,0,Confederacy,135,135,"We quote Confederate bonds at 10 @ 5 and interest according to date of maturity, 15 million loan, 135 and interest; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0714:article=pos=3,"Due to price, has to be coupon. I don't know why they diverged so suddenly.",0
1863-04-03,1863-04-03,Confederate Bonds,,0,0,0,Confederacy,,,"We quote Confederate bonds at 10 @ 5 and interest according to date of maturity, 15 million loan, 135 and interest; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0714:article=pos=3,,0
1863-04-03,1863-04-03,North Carolina 6 per cent,north_carolina_6_old,0,0,0,North Carolina,185,185,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0714:article=pos=3,,0
1863-04-03,1863-04-03,North Carolina 8 per cent,north_carolina_8,0,0,0,North Carolina,124,124,and interest,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0714:article=pos=3,,0
1863-04-03,1863-04-03,gold,gold,0,0,0,Specie,3.7,4,"premium; ""There have been sales of Gold at $3.70 premium, but most of the brokers are still asking $4. They do not offer more than $.50, which leaves them a margin for a possible """,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0714:article=pos=3,,0
1863-04-03,1863-04-03,Virginia 6 per cent registered,virginia,1,0,0,Virginia,115,115,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0714:article=pos=3,,0
1863-04-07,1863-04-07,Confederate Bonds (100 mn) registered 1872,confederate_100mn_1872,1,0,0,Confederacy,106,106,"At Messrs. Davenport & Co's auction sale to-day, which was largely attended, Confederate bonds, (15 M. loan,) coupons, brought 137; do. registered, 110@118; do. do, (100 M loan,) registered, 1872, 106; do. do, 8 per cent convertibles, 106½@107; Confederate Treasury notes, intereast bearing, par and interest; Virginia sixes, registered, 112@114; Georgia sevens, 49@150; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-07,1863-04-07,Confederate Bonds (15 mn) coupons,confederate_15mn_coup,0,0,0,Confederacy,137,137,"-At Messrs. Davenport & Co's auction sale to-day, which was largely attended, Confederate bonds, (15 M. loan,) coupons, brought 137; do. registered, 110@118; do. do, (100 M loan,) registered, 1872, 106; do. do, 8 per cent convertibles, 106½@107; Confederate Treasury notes, intereast bearing, par and interest; Virginia sixes, registered, 112@114; Georgia sevens, 49@150; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-07,1863-04-07,Confederate Bonds (15 mn) registered,confederate_15mn_reg,1,0,0,Confederacy,110,118,"-At Messrs. Davenport & Co's auction sale to-day, which was largely attended, Confederate bonds, (15 M. loan,) coupons, brought 137; do. registered, 110@118; do. do, (100 M loan,) registered, 1872, 106; do. do, 8 per cent convertibles, 106½@107; Confederate Treasury notes, intereast bearing, par and interest; Virginia sixes, registered, 112@114; Georgia sevens, 49@150; ",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-07,1863-04-07,Confederate Bonds 8 per cent convertibles,confederate_8_convertible,0,0,0,Confederacy,106.5,107,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-07,1863-04-07,"Confederate treasury notes, interest bearing",,0,0,0,Confederacy,100,100,and interest,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-07,1863-04-07,Georgia 7 per cent,georgia_7,0,0,0,Georgia,149,150,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-07,1863-04-07,gold,gold,0,0,0,Specie,5,5,"We continue to quote gold at $4 premium, telling rate, with more firmness in the market reported. Silver may be quoted at $3.75 premium.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-07,1863-04-07,silver,silver,0,0,0,Specie,4.75,4.75,"We continue to quote gold at $4 premium, telling rate, with more firmness in the market reported. Silver may be quoted at $3.75 premium.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-07,1863-04-07,Virginia 6 per cent registered,virginia,1,0,0,Virginia,112,114,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0717:article=pos=5,,0
1863-04-10,1863-04-10,Confederate Bonds (100 mn) long dates,confederate_100mn_18(7[6-9]|8[01]),0,0,0,Confederacy,105,105,,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0720:article=pos=5,,0
1863-04-10,1863-04-10,Confederate Bonds (15 mn) coupon,confederate_15mn_coup,0,0,0,Confederacy,135,136,"Bonds and Stocks.--We quote Confederate bonds, (15 m) coupon, at 135@136; do., (100 m,) 105@105 for long dates. Princes of other leading securities do not vary materially from the quotations published in our last report.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0720:article=pos=5,,0
1863-04-10,1863-04-10,gold,gold,0,0,0,Specie,5.5,5.5,"The premium now demanded for gold by the brokers is $4.50, but the transactions are necessarily light, as the amount offering for sale is very light. Any abatement in the rate of premium would, no doubt, lead to more active business, but this is not looked for until the adjournment of Congress. Should the bill now pending to provide for the conscription of foreigners become a law, a further advance in gold would be established.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0720:article=pos=5,,0
1863-04-14,1863-04-14,Confederate Bonds (100 mn) long dates,confederate_100mn_18(7[6-9]|8[01]),0,0,0,Confederacy,105,107,"Bonds of the 100,000,000 Loan, long dates, may be quoted at $105@107, firm.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0723:article=pos=5,,0
1863-04-14,1863-04-14,Confederate Bonds 8 per cent convertibles,confederate_8_convertible,0,0,0,Confederacy,102,102,"The new issue of eight per cents, which will cease on the 22d inst, are now sought after at 2@: per cent, premium.",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0723:article=pos=5,,0
1863-04-14,1863-04-14,gold,gold,0,0,0,Specie,5.5,6,The premium for gold (selling rate) is $5. The amount offering is inconsiderable. Sliver is nominally $4.75. The brokers will pay $4.50 for gold. Bank notes are firmer.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0723:article=pos=5,,0
1863-04-14,1863-04-14,silver,silver,0,0,0,Specie,5.75,5.75,The premium for gold (selling rate) is $5. The amount offering is inconsiderable. Sliver is nominally $4.75. The brokers will pay $4.50 for gold. Bank notes are firmer.,http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0723:article=pos=5,,0
1863-04-17,1863-04-17,Confederate Bonds (100 mn) long dates,confederate_100mn_18(7[6-9]|8[01]),0,0,0,Confederacy,109,110.5,"At Messrs. Lancaster & Co.'s sale, this week, Confederate bonds (5,000,000,) coupon, brought 159½@166½ and interest; do. do., (100,000,000) short dates, registered, 104 and int.; long dates, 109 @110½ and int.; Virginia sixes, registered, 112@113 and int.; do. do., coupon, (4 coupons on.) 160; North Carolina eights 120 and int.; Tennessee sixes (2 coupons on) 136, Richmond city bonds, due 69 and 78,123 and int.; do. do., due 136 @139,",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-17,1863-04-17,"Confederate Bonds (100 mn) short dates, registered",confederate_100mn_18(6[8-9]|7[0-2]),1,0,0,Confederacy,104,104,"At Messrs. Lancaster & Co.'s sale, this week, Confederate bonds (5,000,000,) coupon, brought 159½@166½ and interest; do. do., (100,000,000) short dates, registered, 104 and int.; long dates, 109 @110½ and int.; Virginia sixes, registered, 112@113 and int.; do. do., coupon, (4 coupons on.) 160; North Carolina eights 120 and int.; Tennessee sixes (2 coupons on) 136, Richmond city bonds, due 69 and 78,123 and int.; do. do., due 136 @139,",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-17,1863-04-17,Confederate Bonds (5 mn) coupon,confederate_15mn_coup,0,0,0,Confederacy,159.5,166.5,"At Messrs. Lancaster & Co.'s sale, this week, Confederate bonds (5,000,000,) coupon, brought 159½@166½ and interest; do. do., (100,000,000) short dates, registered, 104 and int.; long dates, 109 @110½ and int.; Virginia sixes, registered, 112@113 and int.; do. do., coupon, (4 coupons on.) 160; North Carolina eights 120 and int.; Tennessee sixes (2 coupons on) 136, Richmond city bonds, due 69 and 78,123 and int.; do. do., due 136 @139,",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-17,1863-04-17,North Carolina 8 per cent,north_carolina_8,0,0,0,North Carolina,120,120,"At Messrs. Lancaster & Co.'s sale, this week, Confederate bonds (5,000,000,) coupon, brought 159½@166½ and interest; do. do., (100,000,000) short dates, registered, 104 and int.; long dates, 109 @110½ and int.; Virginia sixes, registered, 112@113 and int.; do. do., coupon, (4 coupons on.) 160; North Carolina eights 120 and int.; Tennessee sixes (2 coupons on) 136, Richmond city bonds, due 69 and 78,123 and int.; do. do., due 136 @139,",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-17,1863-04-17,Richmond City Bonds due 1869 and 1878,richmond,0,0,0,Richmond,123,123,"At Messrs. Lancaster & Co.'s sale, this week, Confederate bonds (5,000,000,) coupon, brought 159½@166½ and interest; do. do., (100,000,000) short dates, registered, 104 and int.; long dates, 109 @110½ and int.; Virginia sixes, registered, 112@113 and int.; do. do., coupon, (4 coupons on.) 160; North Carolina eights 120 and int.; Tennessee sixes (2 coupons on) 136, Richmond city bonds, due 69 and 78,123 and int.; do. do., due 136 @139,",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-17,1863-04-17,gold,gold,0,0,0,Specie,2.75,5.25,"Gold was heavy to day, and some of the brokers were only asking $175 premium. The buying rates may be quoted at $4@4.25 premium",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-17,1863-04-17,Tennessee 6 per cent (2 coupons on),tennessee,0,2,0,Tennessee,136,136,"At Messrs. Lancaster & Co.'s sale, this week, Confederate bonds (5,000,000,) coupon, brought 159½@166½ and interest; do. do., (100,000,000) short dates, registered, 104 and int.; long dates, 109 @110½ and int.; Virginia sixes, registered, 112@113 and int.; do. do., coupon, (4 coupons on.) 160; North Carolina eights 120 and int.; Tennessee sixes (2 coupons on) 136, Richmond city bonds, due 69 and 78,123 and int.; do. do., due 136 @139,",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-17,1863-04-17,Virginia 6 per cent coupons (4 coupons on),virginia_1865,0,4,0,Virginia,160,160,"At Messrs. Lancaster & Co.'s sale, this week, Confederate bonds (5,000,000,) coupon, brought 159½@166½ and interest; do. do., (100,000,000) short dates, registered, 104 and int.; long dates, 109 @110½ and int.; Virginia sixes, registered, 112@113 and int.; do. do., coupon, (4 coupons on.) 160; North Carolina eights 120 and int.; Tennessee sixes (2 coupons on) 136, Richmond city bonds, due 69 and 78,123 and int.; do. do., due 136 @139,",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-17,1863-04-17,Virginia 6 per cent registered,virginia,1,0,0,Virginia,112,113,"At Messrs. Lancaster & Co.'s sale, this week, Confederate bonds (5,000,000,) coupon, brought 159½@166½ and interest; do. do., (100,000,000) short dates, registered, 104 and int.; long dates, 109 @110½ and int.; Virginia sixes, registered, 112@113 and int.; do. do., coupon, (4 coupons on.) 160; North Carolina eights 120 and int.; Tennessee sixes (2 coupons on) 136, Richmond city bonds, due 69 and 78,123 and int.; do. do., due 136 @139,",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0726:article=pos=6,,0
1863-04-21,1863-04-21,Confederate Bonds (15 mn) coupon,confederate_15mn_coup,0,0,0,Confederacy,177,177,"Confederate 8 per cents, issued in exchange for Treasury notes, under the recent act of Congress, are selling are quotable at 109@111 for long dates. The last auction sale of coupon bonds, of the 15 M loan, was at 177 and We quote Va 6's at 112; N. Carolina do (old) at 178;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0729:article=11,,0
1863-04-21,1863-04-21,"Confederate 8 per cent, issued in exchange for Treasury Notes, under the recent act of Congress",,0,0,0,Confederacy,109,111,"Confederate 8 per cents, issued in exchange for Treasury notes, under the recent act of Congress, are selling are quotable at 109@111 for long dates. The last auction sale of coupon bonds, of the 15 M loan, was at 177 and We quote Va 6's at 112; N. Carolina do (old) at 178;",http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0729:article=11,,0
