date,url,issue,city,rate_low,rate_high,currency,comment
1865-04-15,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36,36.75,FALSE,
1865-04-22,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.125,36.625,FALSE,
1865-04-29,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36,36.75,FALSE,
1865-05-05,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.125,36.625,FALSE,
1865-05-12,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.375,36.875,FALSE,
1865-05-19,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.25,36.75,FALSE,
1865-05-26,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.375,36.875,FALSE,
1865-06-02,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.375,36.875,FALSE,
1865-06-09,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.5,36.75,FALSE,
1865-06-16,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.625,36.75,FALSE,
1865-06-23,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,36.125,36.5,FALSE,
1865-06-30,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,35.875,36.25,FALSE,
1865-07-07,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Hamburg,35.75,36.125,FALSE,
1865-07-14,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA139,Aug 1865,Hamburg,35.5,36,FALSE,
1865-07-21,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA139,Aug 1865,Hamburg,35.375,35.875,FALSE,
1865-07-28,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA139,Aug 1865,Hamburg,35.375,37,FALSE,
1865-08-05,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Hamburg,35.25,35.75,FALSE,
1865-08-12,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Hamburg,35.5,35.875,FALSE,
1865-08-19,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Hamburg,35.75,36.25,FALSE,
1865-08-26,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA229,Sept 1865,Hamburg,35.75,36.25,FALSE,
1865-09-02,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.75,36.25,FALSE,
1865-09-09,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.75,36.125,FALSE,
1865-09-16,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.75,36.125,FALSE,
1865-09-23,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.375,36.25,FALSE,
1865-09-30,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.875,36.25,FALSE,
1865-10-07,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.875,36.5,FALSE,
1865-10-14,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.875,36.25,FALSE,
1865-10-21,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.875,36.25,FALSE,
1865-10-28,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA377,Nov 1865,Hamburg,35.75,36.125,FALSE,
1865-11-04,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Hamburg,35.875,36.125,FALSE,
1865-11-11,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Hamburg,35.75,36.125,FALSE,
1865-11-18,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Hamburg,35.75,36.25,FALSE,
1865-11-25,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA463,Dec 1865,Hamburg,36,36.375,FALSE,
1865-12-01,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Hamburg,36.125,36.5,FALSE,
1865-12-08,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Hamburg,36.25,36.5,FALSE,
1865-12-15,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Hamburg,36.375,36.625,FALSE,
1865-12-22,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Hamburg,36.375,36.625,FALSE,
1865-12-29,http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA85,Jan 1866,Hamburg,36.375,36.625,FALSE,
1860-01-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Berlin,73,73.25,FALSE,
1860-01-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Berlin,73.5,75.75,FALSE,reversed high and low
1860-02-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Berlin,73.375,73.625,FALSE,
1860-02-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Berlin,73.375,73.5,FALSE,
1860-03-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Berlin,73.625,73.875,FALSE,
1860-03-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Berlin,73.25,73.375,FALSE,
1860-04-01,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Berlin,73.25,73.375,FALSE,
1860-04-15,http://books.google.com/books?id=06YRAAAAYAAJ&pg=PA73,Jul 1860,Berlin,73.25,73.375,FALSE,
1860-05-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.5,73.75,FALSE,
1860-05-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.75,73.875,FALSE,
1860-06-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.75,73.875,FALSE,
1860-06-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.625,73.875,FALSE,
1860-07-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.75,73.875,FALSE,
1860-07-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.75,73.875,FALSE,
1860-08-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.75,73.875,FALSE,
1860-08-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.75,73.875,FALSE,
1860-09-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.625,73.75,FALSE,
1860-09-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.625,73.875,FALSE,
1860-10-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.5,73.75,FALSE,
1860-10-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,73.125,73.375,FALSE,
1860-11-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,72,73,FALSE,
1860-11-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA79,Jan 1861,Berlin,72.25,72.5,FALSE,
1860-12-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Berlin,69.5,70.25,FALSE,
1860-12-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Berlin,72.5,73.5,FALSE,
1861-01-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Berlin,68.875,69.5,FALSE,
1861-01-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Berlin,70.25,70.5,FALSE,
1861-02-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Berlin,70.5,70.75,FALSE,
1861-02-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Berlin,70.75,70.875,FALSE,
1861-03-01,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Berlin,70.75,71,FALSE,
1861-03-15,http://books.google.com/books?id=QKcRAAAAYAAJ&pg=PA416,Apr 1861,Berlin,70.75,71.25,FALSE,
1861-12-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Berlin,73.75,74,FALSE,
1861-12-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Berlin,74,74.5,FALSE,
1862-01-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Berlin,74.5,75,TRUE,
1862-01-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Berlin,75.5,76.25,TRUE,
1862-02-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Berlin,75.5,76,TRUE,
1862-02-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Berlin,76.5,77,TRUE,
1862-03-01,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Berlin,75.25,75.75,TRUE,
1862-03-15,http://books.google.com/books?id=iFxJAAAAMAAJ&pg=PA407,April 1862,Berlin,74.75,75,TRUE,
1862-03-22,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,74,74.5,TRUE,
1862-03-29,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,74.5,75,TRUE,
1862-04-05,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,74.25,74.75,TRUE,
1862-04-12,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,74,74.5,TRUE,
1862-04-19,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,74.25,74.75,TRUE,
1862-04-26,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,74.25,74.75,TRUE,
1862-05-02,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,75,75.5,TRUE,
1862-05-10,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,75,75.75,TRUE,
1862-05-17,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,75.25,75.5,TRUE,
1862-05-31,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,75.75,76,TRUE,
1862-06-07,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,75.75,76,TRUE,
1862-06-14,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,76.75,77.5,TRUE,
1862-06-26,http://books.google.com/books?id=u11JAAAAMAAJ&pg=PA33,July 1862,Berlin,78,78.75,TRUE,
1862-07-05,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,79,79.5,TRUE,
1862-07-12,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,84.5,85.5,TRUE,
1862-07-19,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,86.5,87.5,TRUE,
1862-07-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,85.5,86.5,TRUE,
1862-08-02,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,82,83,TRUE,
1862-08-09,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,82,82.5,TRUE,
1862-08-16,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,83,83.5,TRUE,
1862-08-23,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,82.5,83.5,TRUE,
1862-08-30,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,83.5,84,TRUE,
1862-09-06,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,85,85.5,TRUE,
1862-09-13,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,85.75,86.25,TRUE,
1862-09-20,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,85,85.25,TRUE,
1862-09-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,85.25,86,TRUE,
1862-10-04,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,88,89,TRUE,
1862-10-11,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,92,94,TRUE,
1862-10-18,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,91,93,TRUE,
1862-10-25,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,95.5,96.5,TRUE,
1862-11-01,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,97,97.75,TRUE,
1862-11-08,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,97,97.75,TRUE,
1862-11-15,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,97,97.75,TRUE,
1862-11-23,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,96.5,96.75,TRUE,
1862-11-30,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,95,96,TRUE,
1862-12-06,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,96,97,TRUE,
1862-12-13,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,96,96.5,TRUE,reversed high and low
1862-12-20,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,96.25,97.25,TRUE,
1862-12-27,http://books.google.com/books?id=H15JAAAAMAAJ&pg=PA73,Jan 1863,Berlin,97,98,TRUE,
1863-01-03,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,98,98.5,TRUE,
1863-01-10,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,99,100,TRUE,
1863-01-17,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,108,110,TRUE,
1863-01-24,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,107,108.5,TRUE,
1863-01-31,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,114,117,TRUE,
1863-02-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,114,116,TRUE,
1863-02-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,113.5,114.5,TRUE,
1863-02-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,118.5,119.5,TRUE,
1863-02-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,123,124,TRUE,
1863-03-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,111,113,TRUE,
1863-03-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,112,114,TRUE,
1863-03-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,113,114,TRUE,
1863-03-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,107,108,TRUE,
1863-04-04,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,111,111,TRUE,
1863-04-11,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,106,108,TRUE,
1863-04-18,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,108,110,TRUE,
1863-04-25,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,107,108,TRUE,
1863-05-02,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,107,108,TRUE,
1863-05-09,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,110,112,TRUE,
1863-05-16,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,107,109,TRUE,
1863-05-23,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,107,108,TRUE,
1863-05-30,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,104.5,106,TRUE,
1863-06-06,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,105,106,TRUE,
1863-06-13,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,104,107,TRUE,
1863-06-20,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,103,104,TRUE,
1863-06-27,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,106.5,107,TRUE,
1863-07-11,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,94,96,TRUE,
1863-07-18,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,92,93,TRUE,
1863-07-25,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,91,92,TRUE,
1863-08-01,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,92.5,93.25,TRUE,
1863-08-08,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,92,92.75,TRUE,
1863-08-15,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,91.5,92,TRUE,
1863-08-22,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,90.5,91.5,TRUE,
1863-08-29,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,90,91,TRUE,
1863-09-05,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,95.125,96.5,TRUE,
1863-09-12,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,93.5,94.5,TRUE,
1863-09-19,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,95.75,97,TRUE,
1863-09-26,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,99,100,TRUE,
1863-10-03,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,103,104,TRUE,
1863-10-10,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,106.5,107.5,TRUE,
1863-10-17,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,111.5,113,TRUE,
1863-10-24,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,105,106,TRUE,
1863-10-31,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,105.5,106.5,TRUE,
1863-11-07,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,106,108,TRUE,
1863-11-14,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,106.5,106.5,TRUE,
1863-11-21,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,110,111.5,TRUE,
1863-11-28,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,105,106.25,TRUE,
1863-12-05,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,107,108,TRUE,
1863-12-12,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,109,109.75,TRUE,
1863-12-19,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,109,110.5,TRUE,
1863-12-26,http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA31,Jan 1864,Berlin,110,111,TRUE,
1864-01-02,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,110.5,111,TRUE,
1864-01-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,110.5,111,TRUE,
1864-01-16,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,112.75,113.75,TRUE,
1864-01-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,112.75,113.75,TRUE,
1864-01-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,113.5,114,TRUE,
1864-02-06,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,115,116,TRUE,
1864-02-13,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,115,116,TRUE,
1864-02-20,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,115.5,116,TRUE,
1864-02-27,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,115.75,116.5,TRUE,
1864-03-05,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,116,117,TRUE,
1864-03-12,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,117.25,118,TRUE,
1864-03-19,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,116,117,TRUE,
1864-03-26,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,120,121,TRUE,
1864-04-02,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,118,120,TRUE,
1864-04-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,121.5,122,TRUE,
1864-04-16,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,127,128,TRUE,
1864-04-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,124,125,TRUE,
1864-04-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,130,131,TRUE,
1864-05-07,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,126,127,TRUE,
1864-05-14,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,124,125,TRUE,
1864-05-21,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,130,131,TRUE,
1864-05-28,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA65,Jan 1865,Berlin,134,135,TRUE,
1864-06-04,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,135,136,TRUE,
1864-06-11,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,143,144,TRUE,
1864-06-18,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,145,145,TRUE,
1864-06-25,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,154,155,TRUE,
1864-07-02,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,185,195,TRUE,quote is correct
1864-07-09,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,184,188,TRUE,
1864-07-23,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,182,184,TRUE,
1864-07-30,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,178,180,TRUE,
1864-08-06,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,184,185,TRUE,
1864-08-13,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,183,185.5,TRUE,
1864-08-20,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,183,184,TRUE,
1864-08-27,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,178,180,TRUE,
1864-09-03,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,170,180,TRUE,
1864-09-10,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,166,167,TRUE,
1864-10-15,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,138,142,TRUE,quote is correct
1864-10-22,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,71,72,FALSE,
1864-10-29,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,71.5,72,FALSE,
1864-11-05,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,70.75,72,FALSE,
1864-11-12,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,70,72.5,FALSE,
1864-11-19,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,72,72.5,FALSE,
1864-11-26,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,71.75,72.5,FALSE,
1864-12-03,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,72,72.5,FALSE,
1864-12-12,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,72,72.5,FALSE,
1864-12-19,http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA66,Jan 1865,Berlin,72,72.5,FALSE,
1865-01-07,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Berlin,72,72.75,FALSE,
1865-01-14,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Berlin,72.25,72.75,FALSE,
1865-01-21,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Berlin,72.75,73,FALSE,reversed high and low
1865-01-28,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Berlin,72,72.5,FALSE,
1865-02-04,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Berlin,72,72.5,FALSE,
1865-02-11,http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA47,Jul 1865,Berlin,71.75,72,FALSE,
