series,issue,date,url,volume,value,is_clean,adjust_gold,adjust_currency,notes
Kentucky 6 per cents,1864-09-20,1864-08-23,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317,19,112,0,,,
Kentucky 6 per cents,1864-10-20,1864-08-30,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA413,19,112,0,,,
Kentucky 6 per cents,1864-10-20,1864-09-06,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA413,19,112,0,,,
Kentucky 6 per cents,1864-10-20,1864-09-13,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA413,19,110,0,,,
Kentucky 6 per cents,1864-10-20,1864-09-20,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA413,19,110,0,,,
Kentucky 6 per cents,1864-10-20,1864-09-27,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA413,19,110,0,,,
Kentucky 6 per cents,1864-11-26,1864-10-04,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA510,19,110,0,,,
Kentucky 6 per cents,1864-11-26,1864-10-11,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA510,19,110,0,,,
Kentucky 6 per cents,1864-11-26,1864-10-18,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA510,19,110,0,,,
Kentucky 6 per cents,1864-11-26,1864-10-25,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA510,19,110,0,,,
Kentucky 6 per cents,1864-12-28,1864-11-01,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589,19,110,0,,,
Kentucky 6 per cents,1864-12-28,1864-11-08,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589,19,110,0,,,
Kentucky 6 per cents,1864-12-28,1864-11-15,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589,19,110,0,,,
Kentucky 6 per cents,1864-12-28,1864-11-22,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589,19,100,0,,,
Kentucky 6 per cents,1864-12-28,1864-11-29,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589,19,100,0,,,
Kentucky 6 per cents,1865-01-28,1864-12-06,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA670,19,100,0,,,
Kentucky 6 per cents,1865-01-28,1864-12-13,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA670,19,101,0,,,
Kentucky 6 per cents,1865-01-28,1864-12-20,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA670,19,101,0,,,
Kentucky 6 per cents,1865-01-28,1864-12-27,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA670,19,101,0,,,
Kentucky 6 per cents,1865-02-21,1865-01-03,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766,19,101,0,,,
Kentucky 6 per cents,1865-02-21,1865-01-10,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766,19,101,0,,,
Kentucky 6 per cents,1865-02-21,1865-01-17,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766,19,101,0,,,
Kentucky 6 per cents,1865-02-21,1865-01-24,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766,19,101,0,,,
Kentucky 6 per cents,1865-03-22,1865-01-31,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA862,19,100,0,,,
Kentucky 6 per cents,1865-03-22,1865-02-07,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA862,19,100,0,,,
Kentucky 6 per cents,1865-03-22,1865-02-14,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA862,19,100,0,,,
Kentucky 6 per cents,1865-03-22,1865-02-21,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA862,19,100,0,,,
Kentucky 6 per cents,1865-04-22,1865-02-28,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940,19,100,0,,,
Kentucky 6 per cents,1865-04-22,1865-03-07,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940,19,100,0,,,
Kentucky 6 per cents,1865-04-22,1865-03-14,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940,19,100,0,,,
Kentucky 6 per cents,1865-04-22,1865-03-21,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940,19,100,0,,,
Kentucky 6 per cents,1865-04-22,1865-03-28,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940,19,96,0,,,
Kentucky 6 per cents,1865-05-24,1865-04-04,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016,19,96,0,,,
Kentucky 6 per cents,1865-05-24,1865-04-11,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016,19,,0,,,
Kentucky 6 per cents,1865-05-24,1865-04-18,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016,19,,0,,,
Kentucky 6 per cents,1865-05-24,1865-04-25,http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016,19,,0,,,
Kentucky 6 per cents,1865-06-24,1865-05-02,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93,20,,0,,,
Kentucky 6 per cents,1865-06-24,1865-05-09,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93,20,,0,,,
Kentucky 6 per cents,1865-06-24,1865-05-16,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93,20,90,0,,,
Kentucky 6 per cents,1865-06-24,1865-05-23,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93,20,90,0,,,
Kentucky 6 per cents,1865-07-25,1865-05-30,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189,20,,0,,,
Kentucky 6 per cents,1865-07-25,1865-06-06,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189,20,,0,,,
Kentucky 6 per cents,1865-07-25,1865-06-13,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189,20,100,0,,,
Kentucky 6 per cents,1865-07-25,1865-06-20,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189,20,100,0,,,
Kentucky 6 per cents,1865-07-25,1865-06-27,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189,20,100,0,,,
Kentucky 6 per cents,1865-08-26,1865-07-05,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA271,20,100,0,,,
Kentucky 6 per cents,1865-08-26,1865-07-10,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA271,20,100,0,,,
Kentucky 6 per cents,1865-08-26,1865-07-25,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA271,20,100,0,,,
Kentucky 6 per cents,1865-09-23,1865-08-01,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA350,20,96.5,0,,,
Kentucky 6 per cents,1865-09-23,1865-08-08,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA350,20,96.5,0,,,
Kentucky 6 per cents,1865-09-23,1865-08-15,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA350,20,96.5,0,,,
Kentucky 6 per cents,1865-09-23,1865-08-22,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA350,20,95,0,,,
Kentucky 6 per cents,1865-09-23,1865-08-29,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA350,20,91,0,,,
Kentucky 6 per cents,1865-10-28,1865-09-05,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,91,0,,,
Kentucky 6 per cents,1865-10-28,1865-09-12,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,95,0,,,
Kentucky 6 per cents,1865-10-28,1865-09-19,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,91,0,,,
Kentucky 6 per cents,1865-10-28,1865-09-28,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,95,0,,,
Kentucky 6 per cents,1865-10-28,1865-10-03,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,95,0,,,
Kentucky 6 per cents,1865-10-28,1865-10-10,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,95,0,,,
Kentucky 6 per cents,1865-10-28,1865-10-17,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,95,0,,,
Kentucky 6 per cents,1865-10-28,1865-10-24,http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA430,20,95,0,,,
Louisiana 6 per cents,1855-04-24,1855-03-23,http://books.google.com/books?id=FFcmAQAAIAAJ&pg=PA918,9,91.5,0,,,
Louisiana 6 per cents,1855-04-24,1855-03-30,http://books.google.com/books?id=FFcmAQAAIAAJ&pg=PA918,9,92,0,,,
Louisiana 6 per cents,1855-04-24,1855-04-06,http://books.google.com/books?id=FFcmAQAAIAAJ&pg=PA918,9,90,0,,,
Louisiana 6 per cents,1855-04-24,1855-04-13,http://books.google.com/books?id=FFcmAQAAIAAJ&pg=PA918,9,90,0,,,
Louisiana 6 per cents,1855-04-24,1855-04-20,http://books.google.com/books?id=FFcmAQAAIAAJ&pg=PA918,9,89,0,,,
Louisiana 6 per cents,1855-08-24,1855-07-13,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,96.25,,,,
Louisiana 6 per cents,1855-08-24,1855-07-20,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,93.875,,,,
Louisiana 6 per cents,1855-08-24,1855-07-27,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,94,,,,
Louisiana 6 per cents,1855-08-24,1855-08-03,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,95,,,,
Louisiana 6 per cents,1855-08-24,1855-08-10,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,95.5,,,,
Louisiana 6 per cents,1855-08-24,1855-08-17,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA246,10,95,,,,
Louisiana 6 per cents,1855-09-26,1855-08-24,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,94.5,0,,,
Louisiana 6 per cents,1855-09-26,1855-08-31,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,94.5,0,,,
Louisiana 6 per cents,1855-09-26,1855-09-07,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,98,0,,,
Louisiana 6 per cents,1855-09-26,1855-09-14,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,93,0,,,
Louisiana 6 per cents,1855-09-26,1855-09-21,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,93,0,,,
Louisiana 6 per cents,1855-10-26,1855-09-28,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414,10,92,0,,,
Louisiana 6 per cents,1855-10-26,1855-10-05,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414,10,92,0,,,
Louisiana 6 per cents,1855-10-26,1855-10-12,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414,10,90,0,,,
Louisiana 6 per cents,1855-10-26,1855-10-26,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA414,10,86,0,,,
Louisiana 6 per cents,1855-11-26,1855-11-02,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495,10,88.5,0,,,
Louisiana 6 per cents,1855-11-26,1855-11-09,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495,10,,0,,,
Louisiana 6 per cents,1855-11-26,1855-11-16,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495,10,89,0,,,
Louisiana 6 per cents,1855-11-26,1855-11-23,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA495,10,92.25,0,,,
Louisiana 6 per cents,1855-09-26,1855-8-17,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA334,10,95,0,,,
Louisiana 6 per cents,1856-02-23,1856-01-18,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,85,0,,,
Louisiana 6 per cents,1856-02-23,1856-01-25,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,86,0,,,
Louisiana 6 per cents,1856-02-23,1856-02-01,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,87,0,,,
Louisiana 6 per cents,1856-02-23,1856-02-08,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,88,0,,,
Louisiana 6 per cents,1856-02-23,1856-02-15,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,90.5,0,,,
Louisiana 6 per cents,1856-02-23,1856-02-22,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750,10,90.5,0,,,
Louisiana 6 per cents,1856-04-26,1856-03-07,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,90,0,,,
Louisiana 6 per cents,1856-04-26,1856-03-14,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,89.5,0,,,
Louisiana 6 per cents,1856-04-26,1856-03-21,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,89.5,0,,,
Louisiana 6 per cents,1856-04-26,1856-03-28,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,90,0,,,
Louisiana 6 per cents,1856-04-26,1856-04-04,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,90,0,,,
Louisiana 6 per cents,1856-04-26,1856-04-11,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,92.25,0,,,
Louisiana 6 per cents,1856-04-26,1856-04-18,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,92,0,,,
Louisiana 6 per cents,1856-04-26,1856-04-25,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA911,10,93,0,,,
Louisiana 6 per cents,1856-05-28,1856-05-02,http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA989,10,98.25,0,,,
Louisiana 6 per cents,1856-06-25,1856-05-09,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,98,0,,,
Louisiana 6 per cents,1856-06-25,1856-05-16,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,93,0,,,
Louisiana 6 per cents,1856-06-25,1856-05-23,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,95,0,,,
Louisiana 6 per cents,1856-06-25,1856-05-30,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,95,0,,,
Louisiana 6 per cents,1856-06-25,1856-06-06,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,95.5,0,,,
Louisiana 6 per cents,1856-06-25,1856-06-13,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,95,0,,,
Louisiana 6 per cents,1856-06-25,1856-06-20,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA79,11,95,0,,,
Louisiana 6 per cents,1856-08-26,1856-06-27,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,95,0,,,
Louisiana 6 per cents,1856-08-26,1856-07-11,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,95,0,-3,,Appears to include July coupon
Louisiana 6 per cents,1856-08-26,1856-07-18,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,92,0,,,
Louisiana 6 per cents,1856-08-26,1856-07-25,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,90.25,0,,,
Louisiana 6 per cents,1856-09-23,1856-08-08,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,92,0,,,
Louisiana 6 per cents,1856-09-23,1856-08-15,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,92,0,,,
Louisiana 6 per cents,1856-09-23,1856-08-22,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,92,0,,,
Louisiana 6 per cents,1856-08-26,1856-08-23,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA238,11,92,0,,,
Louisiana 6 per cents,1856-09-23,1856-08-29,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,91.5,0,,,
Louisiana 6 per cents,1856-09-23,1856-09-05,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,92,0,,,
Louisiana 6 per cents,1856-09-23,1856-09-12,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,92,0,,,
Louisiana 6 per cents,1856-09-23,1856-09-19,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316,11,92,0,,,
Louisiana 6 per cents,1856-10-23,1856-09-26,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415,11,92,0,,,
Louisiana 6 per cents,1856-10-23,1856-10-03,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415,11,,0,,,
Louisiana 6 per cents,1856-10-23,1856-10-10,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415,11,,0,,,
Louisiana 6 per cents,1856-10-23,1856-10-17,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA415,11,,0,,,
Louisiana 6 per cents,1856-11-24,1856-10-24,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,91,0,,,
Louisiana 6 per cents,1856-11-24,1856-10-31,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,91,0,,,
Louisiana 6 per cents,1856-11-24,1856-11-07,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,90,0,,,
Louisiana 6 per cents,1856-11-24,1856-11-14,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,90,0,,,
Louisiana 6 per cents,1856-11-24,1856-11-21,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA495,11,90,0,,,
Louisiana 6 per cents,1856-12-26,1856-11-28,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575,11,90,0,,,
Louisiana 6 per cents,1856-12-26,1856-12-05,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575,11,90,0,,,
Louisiana 6 per cents,1856-12-26,1856-12-12,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575,11,91,0,,,
Louisiana 6 per cents,1856-12-26,1856-12-19,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA575,11,90,0,,,
Louisiana 6 per cents,1857-03-24,1857-02-06,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,85,0,,,
Louisiana 6 per cents,1857-03-24,1857-02-13,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,85,0,,,
Louisiana 6 per cents,1857-03-24,1857-02-20,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,85,0,,,
Louisiana 6 per cents,1857-03-24,1857-02-27,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,85,0,,,
Louisiana 6 per cents,1857-03-24,1857-03-06,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,85,0,,,
Louisiana 6 per cents,1857-03-24,1857-03-13,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,86,0,,,
Louisiana 6 per cents,1857-03-24,1857-03-20,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA831,11,87,0,,,
Louisiana 6 per cents,1857-04-24,1857-03-27,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911,11,87,0,,,
Louisiana 6 per cents,1857-04-24,1857-04-03,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911,11,87,0,,,
Louisiana 6 per cents,1857-04-24,1857-04-10,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911,11,87,0,,,
Louisiana 6 per cents,1857-04-24,1857-04-17,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911,11,87,0,,,
Louisiana 6 per cents,1857-05-30,1857-04-24,http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA942,11,86,0,,,
Louisiana 6 per cents,1857-06-24,1857-05-01,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,87.5,0,,,
Louisiana 6 per cents,1857-06-24,1857-05-08,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,85,0,,,
Louisiana 6 per cents,1857-06-24,1857-05-15,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,85,0,,,
Louisiana 6 per cents,1857-06-24,1857-05-22,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,85.5,0,,,
Louisiana 6 per cents,1857-06-24,1857-05-29,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,84,0,,,
Louisiana 6 per cents,1857-06-24,1857-06-05,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,84.5,0,,,
Louisiana 6 per cents,1857-06-24,1857-06-12,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA79,12,85,0,,,
Louisiana 6 per cents,1857-07-25,1857-06-19,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,85.5,0,,,
Louisiana 6 per cents,1857-07-25,1857-06-26,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,84,0,,,
Louisiana 6 per cents,1857-07-25,1857-07-03,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,85.5,0,-3,,Appears to include July coupon
Louisiana 6 per cents,1857-07-25,1857-07-10,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,85.5,0,-3,,Appears to include July coupon
Louisiana 6 per cents,1857-07-25,1857-07-17,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,79.5,0,,,
Louisiana 6 per cents,1857-07-25,1857-07-24,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA159,12,83,0,,,
Louisiana 6 per cents,1857-08-26,1857-07-31,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254,12,83,0,,,
Louisiana 6 per cents,1857-08-26,1857-08-07,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254,12,84.5,0,,,
Louisiana 6 per cents,1857-08-26,1857-08-14,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254,12,83,0,,,
Louisiana 6 per cents,1857-08-26,1857-08-21,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA254,12,84,0,,,
Louisiana 6 per cents,1857-09-28,1857-08-28,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,84,0,,,
Louisiana 6 per cents,1857-09-28,1857-09-04,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,75,0,,,
Louisiana 6 per cents,1857-09-28,1857-09-11,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,76,0,,,
Louisiana 6 per cents,1857-09-28,1857-09-18,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,78,0,,,
Louisiana 6 per cents,1857-09-28,1857-09-25,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA335,12,80,0,,,
Louisiana 6 per cents,1857-10-28,1857-10-02,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431,12,78,0,,,
Louisiana 6 per cents,1857-10-28,1857-10-09,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431,12,78,0,,,
Louisiana 6 per cents,1857-10-28,1857-10-16,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431,12,80,0,,,
Louisiana 6 per cents,1857-10-28,1857-10-23,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA431,12,68,0,,,
Louisiana 6 per cents,1857-11-27,1857-10-30,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511,12,72,0,,,
Louisiana 6 per cents,1857-11-27,1857-11-06,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511,12,,0,,,
Louisiana 6 per cents,1857-11-27,1857-11-13,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511,12,78,0,,,
Louisiana 6 per cents,1857-11-27,1857-11-20,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA511,12,78,0,,,
Louisiana 6 per cents,1857-12-26,1857-11-27,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590,12,81,0,,,
Louisiana 6 per cents,1857-12-26,1857-12-04,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590,12,82,0,,,
Louisiana 6 per cents,1857-12-26,1857-12-11,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590,12,84,0,,,
Louisiana 6 per cents,1857-12-26,1857-12-18,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA590,12,85,0,,,
Louisiana 6 per cents,1858-01-25,1858-01-08,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686,12,82,0,,,
Louisiana 6 per cents,1858-01-25,1858-01-15,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686,12,86,0,,,
Louisiana 6 per cents,1858-01-25,1858-01-22,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA686,12,86,0,,,
Louisiana 6 per cents,1858-02-25,1858-01-29,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766,12,90,0,,,
Louisiana 6 per cents,1858-02-25,1858-02-05,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766,12,90,0,,,
Louisiana 6 per cents,1858-02-25,1858-02-12,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766,12,88,0,,,
Louisiana 6 per cents,1858-02-25,1858-02-19,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA766,12,90,0,,,
Louisiana 6 per cents,1858-03-24,1858-02-26,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847,12,90,0,,,
Louisiana 6 per cents,1858-03-24,1858-03-05,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847,12,91,0,,,
Louisiana 6 per cents,1858-03-24,1858-03-12,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847,12,92.5,0,,,
Louisiana 6 per cents,1858-03-24,1858-03-19,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA847,12,92,0,,,
Louisiana 6 per cents,1858-04-25,1858-03-26,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,88,0,,,
Louisiana 6 per cents,1858-04-25,1858-04-02,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,90,0,,,
Louisiana 6 per cents,1858-04-25,1858-04-09,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,91,0,,,
Louisiana 6 per cents,1858-04-25,1858-04-16,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,91,0,,,
Louisiana 6 per cents,1858-04-25,1858-04-23,http://books.google.com/books?id=g2QmAQAAIAAJ&pg=PA927,12,90,0,,,
Louisiana 6 per cents,1858-06-26,1858-05-07,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,90,0,,,
Louisiana 6 per cents,1858-06-26,1858-05-14,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,92,0,,,
Louisiana 6 per cents,1858-06-26,1858-05-21,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,92,0,,,
Louisiana 6 per cents,1858-06-26,1858-05-28,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,91.5,0,,,
Louisiana 6 per cents,1858-06-26,1858-06-04,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,92,0,,,
Louisiana 6 per cents,1858-06-26,1858-06-11,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,92.5,0,,,
Louisiana 6 per cents,1858-06-26,1858-06-18,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,93,0,,,
Louisiana 6 per cents,1858-06-26,1858-06-25,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA78,13,94,0,,,
Louisiana 6 per cents,1858-07-26,1858-07-02,http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA159,13,96,0,-3,,Appears to include July coupon
