"name","city","state","price_mean","bidder_num","auction"
"D. Clarkson",,,102.15,52,"1848-04-17; Loan of 1848"
"E. Hewitt",,,102.125,53,"1848-04-17; Loan of 1848"
"La Benoist & Co.",,,102.099230769231,54,"1848-04-17; Loan of 1848"
"Joseph S. Donovan",,,102.05,55,"1848-04-17; Loan of 1848"
"Samuel Harris, Jr.",,,102.025,56,"1848-04-17; Loan of 1848"
"A.N. Gifford for John D. Forrest",,,102,57,"1848-04-17; Loan of 1848"
"Andrew Brunet",,,102,58,"1848-04-17; Loan of 1848"
"E. Mims",,,102,59,"1848-04-17; Loan of 1848"
"Enos Brener",,,102,60,"1848-04-17; Loan of 1848"
"George Jones",,,102,61,"1848-04-17; Loan of 1848"
"James Erwin",,,102,62,"1848-04-17; Loan of 1848"
"John W. Barker",,,102,63,"1848-04-17; Loan of 1848"
"Jon C. Bouron",,,102,64,"1848-04-17; Loan of 1848"
"M. Kopman",,,102,65,"1848-04-17; Loan of 1848"
"Peter Shrie",,,102,66,"1848-04-17; Loan of 1848"
"R.C. Hooper",,,102,67,"1848-04-17; Loan of 1848"
"R.M. Blackwell, for Eli Smallwood",,,102,68,"1848-04-17; Loan of 1848"
"Samuel Houston",,,102,69,"1848-04-17; Loan of 1848"
"William Comstock",,,102,70,"1848-04-17; Loan of 1848"
"John J. Donalson",,,101.905,71,"1848-04-17; Loan of 1848"
"George Langdon",,,101.824444444444,72,"1848-04-17; Loan of 1848"
"Jacob Little & Co.",,,101.820909090909,73,"1848-04-17; Loan of 1848"
"Smauel R. Langdon",,,101.776,74,"1848-04-17; Loan of 1848"
"Frederick Bronson",,,101.75,75,"1848-04-17; Loan of 1848"
"T.D. Nauerede",,,101.75,76,"1848-04-17; Loan of 1848"
"W. Parmenter",,,101.65,77,"1848-04-17; Loan of 1848"
"Edmund J. Dubois",,,101.6,78,"1848-04-17; Loan of 1848"
"Ludlow, Beebee & Co.",,,101.59,79,"1848-04-17; Loan of 1848"
"R.C. Johnson",,,101.55,80,"1848-04-17; Loan of 1848"
"W.S. Lower",,,101.55,81,"1848-04-17; Loan of 1848"
"Elbin Dunbar",,,101.52,82,"1848-04-17; Loan of 1848"
"Anthony Best",,,101.5,83,"1848-04-17; Loan of 1848"
"Charles Camblos",,,101.5,84,"1848-04-17; Loan of 1848"
"Charles Porter",,,101.5,85,"1848-04-17; Loan of 1848"
"E.D. Morgan",,,101.5,86,"1848-04-17; Loan of 1848"
"Henry Becket",,,101.5,87,"1848-04-17; Loan of 1848"
"J.C. Abel",,,101.5,88,"1848-04-17; Loan of 1848"
"Joseph Burger",,,101.5,89,"1848-04-17; Loan of 1848"
"M. Martin",,,101.5,90,"1848-04-17; Loan of 1848"
"M. Perit for Seamens' Savings Bank, New York",,,101.5,91,"1848-04-17; Loan of 1848"
"Milton Humphrey",,,101.5,92,"1848-04-17; Loan of 1848"
"S. Sidney Breese",,,101.5,93,"1848-04-17; Loan of 1848"
"Samuel Borden",,,101.5,94,"1848-04-17; Loan of 1848"
"Samuel Prentis",,,101.5,95,"1848-04-17; Loan of 1848"
"Thomas Higgins",,,101.5,96,"1848-04-17; Loan of 1848"
"A.G. Hammersly",,,101.375,97,"1848-04-17; Loan of 1848"
"Cheney Howe",,,101.333333333333,98,"1848-04-17; Loan of 1848"
"F.H. Pessoon",,,101.317234848485,99,"1848-04-17; Loan of 1848"
"M.G. Bright",,,101.27,100,"1848-04-17; Loan of 1848"
"G.S. Benson",,,101.25,101,"1848-04-17; Loan of 1848"
"George E. Payne",,,101.25,102,"1848-04-17; Loan of 1848"
"Cammaner & Whitehouse",,,101.21875,103,"1848-04-17; Loan of 1848"
"L. Bonnefoux",,,101.16,104,"1848-04-17; Loan of 1848"
"D.P. Noyes",,,101.125,105,"1848-04-17; Loan of 1848"
"W. Easton",,,101.0625,106,"1848-04-17; Loan of 1848"
"J. Corning & Co.",,,101.05,107,"1848-04-17; Loan of 1848"
"Ralph C. Johnson",,,101.05,108,"1848-04-17; Loan of 1848"
"E.J. King",,,101.01,109,"1848-04-17; Loan of 1848"
"C.P. Fuller",,,101,110,"1848-04-17; Loan of 1848"
"F.W. Byrdsall",,,101,111,"1848-04-17; Loan of 1848"
"Henry Bodmer",,,101,112,"1848-04-17; Loan of 1848"
"Hiram Birdsey",,,101,113,"1848-04-17; Loan of 1848"
"J. Perkins",,,101,114,"1848-04-17; Loan of 1848"
"John W. Hunt",,,101,115,"1848-04-17; Loan of 1848"
"Relix Ingolsby",,,101,116,"1848-04-17; Loan of 1848"
"T.M. Abbett",,,101,117,"1848-04-17; Loan of 1848"
"W.H. Keeler",,,101,118,"1848-04-17; Loan of 1848"
"William Cheney, Jr.",,,101,119,"1848-04-17; Loan of 1848"
"Charles Dewey",,,100.996794871792,120,"1848-04-17; Loan of 1848"
"Julius Y. Dewey",,,100.901470588235,121,"1848-04-17; Loan of 1848"
"L.B. Peck",,,100.833333333333,122,"1848-04-17; Loan of 1848"
"Joseph Lawrence",,,100.76,123,"1848-04-17; Loan of 1848"
"Daniel Haddock, Jr.",,,100.75,124,"1848-04-17; Loan of 1848"
"H. Haberman",,,100.75,125,"1848-04-17; Loan of 1848"
"John Haseltine",,,100.75,126,"1848-04-17; Loan of 1848"
"S. Henshaw",,,100.516666666667,127,"1848-04-17; Loan of 1848"
"Henry Barnard",,,100.5,128,"1848-04-17; Loan of 1848"
"John Clapp, Jr., for Merchants' and Traders' Bank, New York",,,100.5,129,"1848-04-17; Loan of 1848"
"Luke Hitchcock",,,100.5,130,"1848-04-17; Loan of 1848"
"John J. McCahen",,,100.294545454545,131,"1848-04-17; Loan of 1848"
"Daniel W. Ladd",,,100.25,132,"1848-04-17; Loan of 1848"
"Jeremiah Goodwin",,,100.25,133,"1848-04-17; Loan of 1848"
"Samuel Dalzel",,,100.25,134,"1848-04-17; Loan of 1848"
"Thomas Holmes",,,100.25,135,"1848-04-17; Loan of 1848"
"Alexander Benson & Co.",,,100.125,136,"1848-04-17; Loan of 1848"
"R.B. Cranston",,,100.125,137,"1848-04-17; Loan of 1848"
"C.G. English",,,100,138,"1848-04-17; Loan of 1848"
"James Bruen",,,100,139,"1848-04-17; Loan of 1848"
"Robert S. Casset",,,100,140,"1848-04-17; Loan of 1848"
"Stephen T. Cooper",,,100,141,"1848-04-17; Loan of 1848"
"W. Jarvis",,,100,142,"1848-04-17; Loan of 1848"
"W.G. Brown",,,100,143,"1848-04-17; Loan of 1848"
"Henry Toland",,,103.1,1,"1843-04-02; Loan of 1843"
"Philadelphia Savings Fund Society",,,102.375,2,"1843-04-02; Loan of 1843"
"Pennsylvania Company for Insurance on Lives and Granting Annuities",,,101.55,3,"1843-04-02; Loan of 1843"
"Bank of Potomac",,,101,4,"1843-04-02; Loan of 1843"
"Charles Davies, Treasurer Military Academy, West Point",,,101,5,"1843-04-02; Loan of 1843"
"Daniel Parker",,,101,6,"1843-04-02; Loan of 1843"
"George Curtis",,,101,7,"1843-04-02; Loan of 1843"
"J. G. Fendi ",,,101,8,"1843-04-02; Loan of 1843"
"John A. Stevens ",,,101,9,"1843-04-02; Loan of 1843"
"John Ward & Co.",,,101,10,"1843-04-02; Loan of 1843"
"Patapsco Bank",,,101,11,"1843-04-02; Loan of 1843"
"Piscataqua Bank",,,101,12,"1843-04-02; Loan of 1843"
"Secretary of War, in trust for Indian tribes",,,101,13,"1843-04-02; Loan of 1843"
"Southwark Bank",,,101,14,"1843-04-02; Loan of 1843"
"Franklin Haven",,,100.9,15,"1843-04-02; Loan of 1843"
"Bank of Baltimore ",,,100.75,16,"1843-04-02; Loan of 1843"
"Horace Binney ",,,100.75,17,"1843-04-02; Loan of 1843"
"J. G. Thayer & Brother",,,100.75,18,"1843-04-02; Loan of 1843"
"Corcoran & Riggs",,,100.112068965517,19,"1843-04-02; Loan of 1843"
"Bank of Charleston, S. C.",,,100,20,"1843-04-02; Loan of 1843"
"Bank of the Metropolis",,,100,21,"1843-04-02; Loan of 1843"
"Bernard W. Campbell",,,100,22,"1843-04-02; Loan of 1843"
"Bowery Savings Bank ",,,100,23,"1843-04-02; Loan of 1843"
"James Camak",,,100,24,"1843-04-02; Loan of 1843"
"John J. Swift",,,100,25,"1843-04-02; Loan of 1843"
"John W. Tredwell",,,100,26,"1843-04-02; Loan of 1843"
"Josiah Bradlee & Co.",,,100,27,"1843-04-02; Loan of 1843"
"Massachusetts Fire and Marine Insurance Company",,,100,28,"1843-04-02; Loan of 1843"
"Middletown Bank ",,,100,29,"1843-04-02; Loan of 1843"
"Phineas Upham ",,,100,30,"1843-04-02; Loan of 1843"
"Provident Institution for Savings, Boston",,,100,31,"1843-04-02; Loan of 1843"
"Thomas P. Hoopes ",,,100,32,"1843-04-02; Loan of 1843"
"Timothy C. Leeds ",,,100,33,"1843-04-02; Loan of 1843"
"William Pratt ",,,100,34,"1843-04-02; Loan of 1843"
