"newspaper_date","date","description","asset","registered","coupons_on","interest_suspended","issuer","price_low","price_high","original_text","url","comment","past_due","gold_rate","price_gold_low","price_gold_high","series","interest","current_yield_gold","current_yield_currency"
1863-03-03,1863-03-03,"Confederate Bonds (15 mn)","confederate_15mn",0,0,0,"Confederacy",112,112,"Bonds and Stocks.--We quote Confederate bonds (100,000,000,) at $100 and int.; do, do, (15,000,000,) 112 offered; Virginia registered stock, 105, Virginia coupons, interest inspended, 133, North Carolina sixes, 130@131½; North Carolina eights, 116 and int.; Exchange Bank stock, 110; Bank of Virginia 78; South-Side Railroad, unguaranteed bonds, 92; Virginia Fire and Marine Insurance stock, 43. Other stocks at last quotations.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0688:article=pos=25","",0,3.80260888106965,29.4534630047188,29.4534630047188,"confederate_15mn",8,0.271614920076404,0.0714285714285714
1863-03-03,1863-03-03,"North Carolina 6 per cent ","north_carolina_6_old",0,0,0,"North Carolina",130,131.5,"Bonds and Stocks.--We quote Confederate bonds (100,000,000,) at $100 and int.; do, do, (15,000,000,) 112 offered; Virginia registered stock, 105, Virginia coupons, interest inspended, 133, North Carolina sixes, 130@131½; North Carolina eights, 116 and int.; Exchange Bank stock, 110; Bank of Virginia 78; South-Side Railroad, unguaranteed bonds, 92; Virginia Fire and Marine Insurance stock, 43. Other stocks at last quotations.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0688:article=pos=25","",0,3.80260888106965,34.1870552733343,34.5815212957189,"north_carolina_6pct_old",6,0.174498304293827,0.0458891013384321
1863-03-03,1863-03-03,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",116,116,"Bonds and Stocks.--We quote Confederate bonds (100,000,000,) at $100 and int.; do, do, (15,000,000,) 112 offered; Virginia registered stock, 105, Virginia coupons, interest inspended, 133, North Carolina sixes, 130@131½; North Carolina eights, 116 and int.; Exchange Bank stock, 110; Bank of Virginia 78; South-Side Railroad, unguaranteed bonds, 92; Virginia Fire and Marine Insurance stock, 43. Other stocks at last quotations.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0688:article=pos=25","",0,3.80260888106965,30.5053723977444,30.5053723977444,"north_carolina_8pct",8,0.262248888349631,0.0689655172413793
1863-03-03,1863-03-03,"Virginia coupons interest suspended","virginia",0,0,1,"Virginia",133,133,"Bonds and Stocks.--We quote Confederate bonds (100,000,000,) at $100 and int.; do, do, (15,000,000,) 112 offered; Virginia registered stock, 105, Virginia coupons, interest inspended, 133, North Carolina sixes, 130@131½; North Carolina eights, 116 and int.; Exchange Bank stock, 110; Bank of Virginia 78; South-Side Railroad, unguaranteed bonds, 92; Virginia Fire and Marine Insurance stock, 43. Other stocks at last quotations.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0688:article=pos=25","",0,3.80260888106965,34.9759873181035,34.9759873181035,"virginia_coup",6,0.171546265311413,0.0451127819548872
1863-03-03,1863-03-03,"Virginia registered stock","virginia",1,0,0,"Virginia",105,105,"Bonds and Stocks.--We quote Confederate bonds (100,000,000,) at $100 and int.; do, do, (15,000,000,) 112 offered; Virginia registered stock, 105, Virginia coupons, interest inspended, 133, North Carolina sixes, 130@131½; North Carolina eights, 116 and int.; Exchange Bank stock, 110; Bank of Virginia 78; South-Side Railroad, unguaranteed bonds, 92; Virginia Fire and Marine Insurance stock, 43. Other stocks at last quotations.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0688:article=pos=25","",0,3.80260888106965,27.6126215669239,27.6126215669239,"virginia_reg",6,0.217291936061123,0.0571428571428571
1863-03-06,1863-03-06,"Confederate Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",100,100,"-The quotations of the leading securities indicated by recent sales are; Confederate bonds, (100 M,) par and int; do, do, (5 M.) 110;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0691:article=pos=38","",0,4.06386006866339,24.6071464839807,24.6071464839807,"confederate_100mn",8,0.325108805493071,0.08
1863-03-06,1863-03-06,"Confederate Bonds (5 mn)","confederate_15mn",0,0,0,"Confederacy",110,110,"-The quotations of the leading securities indicated by recent sales are; Confederate bonds, (100 M,) par and int; do, do, (5 M.) 110;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0691:article=pos=38","",0,4.06386006866339,27.0678611323788,27.0678611323788,"confederate_15mn",8,0.295553459539156,0.0727272727272727
1863-03-06,1863-03-06,"North Carolina 6 per cent","north_carolina_6_old",0,0,0,"North Carolina",131.5,131.5,"-The quotations of the leading securities indicated by recent sales are; Confederate bonds, (100 M,) par and int; do, do, (5 M.) 110; Virginia registered stock, 103; North Carolina sixes, 131½ with an advancing tendency; Exchange Bank stock, 110; Farmer's Bank, 107½ Bank of Virginia, 78; Bank of Commonwealth 107½ Taylors' Bank, 105; Virginia Life Insurance stock, 155, Virginia Fire and Marine Insurance stock, 43. The demand for Confederate bond continue active, especially 8 per cent. ""long dash.""","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0691:article=pos=38","",0,4.06386006866339,32.3583976264347,32.3583976264347,"north_carolina_6pct_old",6,0.185423273094908,0.0456273764258555
1863-03-06,1863-03-06,"Virginia registered stock","virginia",1,0,0,"Virginia",103,103,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0691:article=pos=38","",0,4.06386006866339,25.3453608785001,25.3453608785001,"virginia_reg",6,0.236729712737673,0.058252427184466
1863-03-10,1863-03-10,"Confederate Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",100,100,"-We quote Confederate bonds (100 M loan) at 100 and int.; do, do, (15 M) 115 and inst.--an advance;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0694:article=4","",0,4.24720120391887,23.5449170403631,23.5449170403631,"confederate_100mn",8,0.33977609631351,0.08
1863-03-10,1863-03-10,"Confederate Bonds (15 mn)","confederate_15mn",0,0,0,"Confederacy",115,115,"-We quote Confederate bonds (100 M loan) at 100 and int.; do, do, (15 M) 115 and inst.--an advance;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0694:article=4","",0,4.24720120391887,27.0766545964175,27.0766545964175,"confederate_15mn",8,0.295457475055226,0.0695652173913043
1863-03-10,1863-03-10,"North Carolina 6 per cent","north_carolina_6_old",0,0,0,"North Carolina",140.5,140.5,"e quote Confederate bonds (100 M loan) at 100 and int.; do, do, (15 M) 115 and inst.--an advance; Va. reg'd bonds, 106; N. Carolina sixes, 14 ½ with reported sales at higher figures; do. do. eights, 116;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0694:article=4","",0,4.24720120391887,33.0806084417101,33.0806084417101,"north_carolina_6pct_old",6,0.181375140380877,0.0427046263345196
1863-03-10,1863-03-10,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",116,116,"e quote Confederate bonds (100 M loan) at 100 and int.; do, do, (15 M) 115 and inst.--an advance; Va. reg'd bonds, 106; N. Carolina sixes, 14 ½ with reported sales at higher figures; do. do. eights, 116;","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0694:article=4","",0,4.24720120391887,27.3121037668212,27.3121037668212,"north_carolina_8pct",8,0.292910427856474,0.0689655172413793
1863-03-10,1863-03-10,"Virginia registered stock","virginia",1,0,0,"Virginia",106,106,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0694:article=4","",0,4.24720120391887,24.9576120627849,24.9576120627849,"virginia_reg",6,0.240407615316162,0.0566037735849057
1863-03-13,1863-03-13,"Confederate Bonds (100 mn)","confederate_100mn",0,0,0,"Confederacy",100,100,"Ponds and Stocks--We renew last quotations, viz; Confederate bonds (100 M) .00 and interest; do. do. (15 h) 115 and interest; Virginia sixes, registered 106; North Carolina sixes available north of the Potomac 150--now held at 155 North Carolina eights, 116 and interest; Missouri sixes, 140; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0697:article=pos=25","",0,4.53342180969337,22.0583930191935,22.0583930191935,"confederate_100mn",8,0.36267374477547,0.08
1863-03-13,1863-03-13,"Missouri 6 per cent","confederate_15mn",0,0,0,"Confederacy",115,115,"Ponds and Stocks--We renew last quotations, viz; Confederate bonds (100 M) .00 and interest; do. do. (15 h) 115 and interest; Virginia sixes, registered 106; North Carolina sixes available north of the Potomac 150--now held at 155 North Carolina eights, 116 and interest; Missouri sixes, 140; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0697:article=pos=25","",0,4.53342180969337,25.3671519720726,25.3671519720726,"confederate_15mn",8,0.3153684737178,0.0695652173913043
1863-03-13,1863-03-13,"North Carolina 6 per cent available North of the Potomac","north_carolina_6_old",0,0,0,"North Carolina",150,155,"Ponds and Stocks--We renew last quotations, viz; Confederate bonds (100 M) .00 and interest; do. do. (15 h) 115 and interest; Virginia sixes, registered 106; North Carolina sixes available north of the Potomac 150--now held at 155 North Carolina eights, 116 and interest; Missouri sixes, 140; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0697:article=pos=25","",0,4.53342180969337,33.0875895287903,34.19050917975,"north_carolina_6pct_old",6,0.178364136774821,0.039344262295082
1863-03-13,1863-03-13,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",116,116,"Ponds and Stocks--We renew last quotations, viz; Confederate bonds (100 M) .00 and interest; do. do. (15 h) 115 and interest; Virginia sixes, registered 106; North Carolina sixes available north of the Potomac 150--now held at 155 North Carolina eights, 116 and interest; Missouri sixes, 140; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0697:article=pos=25","",0,4.53342180969337,25.5877359022645,25.5877359022645,"north_carolina_8pct",8,0.312649779978853,0.0689655172413793
1863-03-13,1863-03-13,"Virginia 6 per cent registered","virginia",1,0,0,"Virginia",106,106,"Ponds and Stocks--We renew last quotations, viz; Confederate bonds (100 M) .00 and interest; do. do. (15 h) 115 and interest; Virginia sixes, registered 106; North Carolina sixes available north of the Potomac 150--now held at 155 North Carolina eights, 116 and interest; Missouri sixes, 140; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0697:article=pos=25","",0,4.53342180969337,23.3818966003452,23.3818966003452,"virginia_reg",6,0.256608781680757,0.0566037735849057
1863-03-17,1863-03-17,"Confederate Bonds (100 mn) long dates","confederate_100mn",0,0,0,"Confederacy",100.5,100.5,"and interest","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0700:article=pos=11","",0,4.66067518039308,21.5633993166466,21.5633993166466,"confederate_100mn",8,0.370999019334773,0.0796019900497512
1863-03-17,1863-03-17,"Confederate Bonds (100 mn) short dates","confederate_100mn",0,0,0,"Confederacy",100,100,"We quote Confederate Bonds (100 M.) at par and int., for short dates, and 100½ and int. for long dates; do., (15 M.,) 115 and int.; Virginia State stock; 108, North Carolina 6's, 165--a further advance; do. do., 8's, 118 and int.; Orange and Alexandria R. R. bonds, 6's and 8's, 102 and int.; Farmers' Bank stock, 111; Exchange Bank, 108; Bank of Virginia, 78; Richmond Fire Association 35. Other stocks at about last week's quotations.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0700:article=pos=11","",0,4.66067518039308,21.4561187230315,21.4561187230315,"confederate_100mn",8,0.372854014431446,0.08
1863-03-17,1863-03-17,"Confederate Bonds (15 mn)","confederate_15mn",0,0,0,"Confederacy",115,115,"and interest","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0700:article=pos=11","",0,4.66067518039308,24.6745365314862,24.6745365314862,"confederate_15mn",8,0.324220882114301,0.0695652173913043
1863-03-17,1863-03-17,"North Carolina 6 per cent","north_carolina_6_old",0,0,0,"North Carolina",165,165,"""a further advance""","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0700:article=pos=11","",0,4.66067518039308,35.4025958930019,35.4025958930019,"north_carolina_6pct_old",6,0.169479097468839,0.0363636363636364
1863-03-17,1863-03-17,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",118,118,"and interest","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0700:article=pos=11","",0,4.66067518039308,25.3182200931771,25.3182200931771,"north_carolina_8pct",8,0.315977978331734,0.0677966101694915
1863-03-17,1863-03-17,"Virginia state stock","virginia",1,0,0,"Virginia",108,108,"","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0700:article=pos=11","",0,4.66067518039308,23.172608220874,23.172608220874,"virginia_reg",6,0.258926398910727,0.0555555555555556
1863-03-20,1863-03-20,"Confederate Bonds (100 mn) long dates","confederate_100mn_18(7[6-9]|8[01])",0,0,0,"Confederacy",100.5,100.5,"and interest","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0703:article=pos=40","",0,4.69978177755691,21.3839715877708,21.3839715877708,"confederate_100mn",8,0.374111982293087,0.0796019900497512
1863-03-20,1863-03-20,"Confederate Bonds (100 mn) short dates","confederate_100mn_18(6[8-9]|7[0-2])",0,0,0,"Confederacy",100,100,"-The rates of the leading securities other than Confederate, continues to advance. We quote Confederate bonds (100 mpeng date, at 100½ and interest; short dates, 100 and interest; do do 5 m) coupon, 115 and interest; 112 and interest; Virginia registered 110; North Carolina co., 17; do eights 120 and interest; Bank of Commonwealth 11 Farmers Bank, 111; Exchange do., 108; Back of Virginia, 78; Richmond Association 35.","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0703:article=pos=40","",0,4.69978177755691,21.2775836694237,21.2775836694237,"confederate_100mn",8,0.375982542204553,0.08
1863-03-20,1863-03-20,"Confederate Bonds (15 mn)","confederate_15mn",0,0,0,"Confederacy",115,115,"""We quote Confederate bonds (100 mpeng date, at 100½ and interest; short dates, 100 and interest; do do 5 m) coupon, 115 and interest; 112 and interest;""","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0703:article=pos=40","",0,4.69978177755691,24.4692212198373,24.4692212198373,"confederate_15mn",8,0.326941341047437,0.0695652173913043
1863-03-20,1863-03-20,"North Carolina 6 per cent","north_carolina_6_old",0,0,0,"North Carolina",170,170,"The rates of the leading securities other than Confederate, continues to advance. We quote Confederate bonds (100 mpeng date, at 100½ and interest; short dates, 100 and interest; do do 5 m) coupon, 115 and interest; 112 and interest; Virginia registered 110; North Carolina co., 17; do eights 120 and interest; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0703:article=pos=40","",0,4.69978177755691,36.1718922380203,36.1718922380203,"north_carolina_6pct_old",6,0.165874650972597,0.0352941176470588
1863-03-20,1863-03-20,"North Carolina 8 per cent","north_carolina_8",0,0,0,"North Carolina",120,120,"The rates of the leading securities other than Confederate, continues to advance. We quote Confederate bonds (100 mpeng date, at 100½ and interest; short dates, 100 and interest; do do 5 m) coupon, 115 and interest; 112 and interest; Virginia registered 110; North Carolina co., 17; do eights 120 and interest; ","http://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:2006.05.0703:article=pos=40","",0,4.69978177755691,25.5331004033084,25.5331004033084,"north_carolina_8pct",8,0.313318785170461,0.0666666666666667
