"date","actual_maturity","yield_actual_low","yield_actual_high","yield_actual_mean","implied_maturity_low_5pct","implied_maturity_high_5pct","implied_maturity_mean_5pct","implied_maturity_low_4pct","implied_maturity_high_4pct","implied_maturity_mean_4pct","implied_maturity_low_6pct","implied_maturity_high_6pct","implied_maturity_mean_6pct"
1874-12-09,4.06575342465753,0.0259414730619377,0.0253954480328998,0.0256684605474187,1872-11-15,1872-10-30,1872-11-07,1872-05-10,1872-04-20,1872-04-30,1873-03-20,1873-03-07,1873-03-14
1874-12-10,4.06301369863014,0.0262326177828833,0.0251398299993775,0.0256862238911303,1872-11-24,1872-10-22,1872-11-08,1872-05-21,1872-04-11,1872-05-01,1873-03-28,1873-03-01,1873-03-15
1874-12-11,4.06027397260274,0.0273487206879646,0.0265244602167419,0.0269365904523533,1872-10-15,1872-09-21,1872-10-03,1872-04-02,1872-03-02,1872-03-17,1873-02-23,1873-02-03,1873-02-13
1874-12-12,4.05753424657534,0.0270919412378059,0.0265423700480834,0.0268171556429447,1872-10-16,1872-09-30,1872-10-08,1872-04-03,1872-03-13,1872-03-24,1873-02-24,1873-02-11,1873-02-18
1874-12-13,4.05479452054795,,,,,,,,,,,,
1874-12-14,4.05205479452055,0.0271285767229145,0.0263035646869614,0.026716070704938,1872-10-26,1872-10-02,1872-10-14,1872-04-15,1872-03-15,1872-03-31,1873-03-05,1873-02-13,1873-02-23
1874-12-15,4.04931506849315,0.0274227361702053,0.0271469316462724,0.0272848339082391,1872-10-03,1872-09-25,1872-09-29,1872-03-16,1872-03-06,1872-03-11,1873-02-14,1873-02-07,1873-02-10
1874-12-16,4.04657534246575,0.0271653114239611,0.0266142518897844,0.0268897816568728,1872-10-20,1872-10-04,1872-10-12,1872-04-07,1872-03-17,1872-03-28,1873-02-28,1873-02-15,1873-02-22
1874-12-17,4.04383561643836,0.0269078459608642,0.0266322832257531,0.0267700645933087,1872-10-21,1872-10-13,1872-10-17,1872-04-08,1872-03-29,1872-04-03,1873-03-01,1873-02-23,1873-02-26
1874-12-18,4.04109589041096,0.0274785112268227,0.0269260885682953,0.0272022998975588,1872-10-14,1872-09-28,1872-10-06,1872-03-30,1872-03-09,1872-03-19,1873-02-24,1873-02-10,1873-02-17
1874-12-19,4.03835616438356,0.0272206003888674,0.0269443559282466,0.0270824781585572,1872-10-15,1872-10-07,1872-10-11,1872-03-31,1872-03-20,1872-03-26,1873-02-25,1873-02-18,1873-02-21
1874-12-20,4.03561643835616,,,,,,,,,,,,
1874-12-21,4.03287671232877,0.0272575849002653,0.026980965107497,0.0271192750038813,1872-10-17,1872-10-09,1872-10-13,1872-04-02,1872-03-22,1872-03-28,1873-02-27,1873-02-20,1873-02-23
1874-12-22,4.03013698630137,0.0272761148696061,0.0269993070280323,0.0271377109488193,1872-10-18,1872-10-10,1872-10-14,1872-04-03,1872-03-23,1872-03-29,1873-02-28,1873-02-21,1873-02-24
1874-12-23,4.02739726027397,0.0272946700497895,0.0270176739035616,0.0271561719766757,1872-10-19,1872-10-11,1872-10-15,1872-04-04,1872-03-24,1872-03-30,1873-03-01,1873-02-22,1873-02-25
1874-12-24,4.02465753424658,0.0275907447648492,0.0273132504923013,0.0274519976285755,1872-10-12,1872-10-04,1872-10-08,1872-03-25,1872-03-15,1872-03-20,1873-02-23,1873-02-16,1873-02-19
1874-12-25,4.02191780821918,,,,,,,,,,,,
1874-12-26,4.01917808219178,0.0284638445897348,0.0276283599588027,0.0280461022742688,1872-10-06,1872-09-11,1872-09-24,1872-03-17,1872-02-16,1872-03-02,1873-02-18,1873-01-29,1873-02-08
1874-12-27,4.01643835616438,,,,,,,,,,,,
1874-12-28,4.01369863013699,0.0282235157389233,0.0276660778563573,0.02794479679764,1872-10-08,1872-09-22,1872-09-30,1872-03-19,1872-02-28,1872-03-09,1873-02-20,1873-02-06,1873-02-13
1874-12-29,4.01095890410959,0.0279637287665577,0.0274065334516329,0.0276851311090955,1872-10-17,1872-10-01,1872-10-09,1872-03-30,1872-03-10,1872-03-20,1873-02-28,1873-02-14,1873-02-21
1874-12-30,4.00821917808219,0.0279828427301712,0.0279828427301712,0.0279828427301712,1872-10-02,1872-10-02,1872-10-02,1872-03-11,1872-03-11,1872-03-11,1873-02-15,1873-02-15,1873-02-15
1874-12-31,4.00547945205479,0.0291216528546867,0.0280019828414778,0.0285618178480823,1872-10-03,1872-08-31,1872-09-16,1872-03-12,1872-01-31,1872-02-21,1873-02-16,1873-01-20,1873-02-03
1875-01-01,4.0027397260274,,,,,,,,,,,,
1875-01-02,4,0.0300057606499326,0.0291615455298301,0.0295836530898813,1872-09-02,1872-08-08,1872-08-21,1872-02-02,1872-01-02,1872-01-18,1873-01-22,1873-01-01,1873-01-12
1875-01-03,3.9972602739726,,,,,,,,,,,,
1875-01-04,3.99452054794521,0.0305838041156281,0.0292015476498985,0.0298926758827633,1872-09-04,1872-07-26,1872-08-15,1872-02-04,1871-12-16,1872-01-10,1873-01-24,1872-12-21,1873-01-07
1875-01-05,3.99178082191781,0.0292215898926232,0.0283784835672771,0.0288000367299502,1872-09-30,1872-09-05,1872-09-17,1872-03-07,1872-02-05,1872-02-20,1873-02-14,1873-01-25,1873-02-04
1875-01-06,3.98904109589041,0.0295235202905875,0.0289601155963405,0.0292418179434638,1872-09-14,1872-08-29,1872-09-06,1872-02-16,1872-01-27,1872-02-06,1873-02-02,1873-01-19,1873-01-26
1875-01-07,3.98630136986301,0.0292617570264962,0.0286985979471759,0.0289801774868362,1872-09-23,1872-09-07,1872-09-15,1872-02-28,1872-02-07,1872-02-17,1873-02-10,1873-01-27,1873-02-03
1875-01-08,3.98356164383562,0.0292818820313288,0.0287183356348975,0.0290001088331133,1872-09-24,1872-09-08,1872-09-16,1872-02-29,1872-02-08,1872-02-18,1873-02-11,1873-01-28,1873-02-04
1875-01-09,3.98082191780822,0.0293020347374756,0.0287381004908059,0.0290200676141409,1872-09-25,1872-09-09,1872-09-17,1872-03-01,1872-02-09,1872-02-19,1873-02-12,1873-01-29,1873-02-05
1875-01-10,3.97808219178082,,,,,,,,,,,,
1875-01-11,3.97534246575342,0.0293424234828064,0.029059909240711,0.0292011663617589,1872-09-19,1872-09-11,1872-09-15,1872-02-21,1872-02-11,1872-02-16,1873-02-07,1873-01-31,1873-02-03
1875-01-12,3.97260273972603,0.0299290321065568,0.0293626596369324,0.0296458458717444,1872-09-12,1872-08-27,1872-09-04,1872-02-12,1872-01-23,1872-02-02,1873-02-01,1873-01-18,1873-01-25
1875-01-13,3.96986301369863,0.0302335476527961,0.0296661459924744,0.0299498468226353,1872-09-05,1872-08-19,1872-08-28,1872-02-03,1872-01-13,1872-01-24,1873-01-26,1873-01-12,1873-01-19
1875-01-14,3.96712328767123,0.0296866336623587,0.0285548691695599,0.0291207514159593,1872-10-09,1872-09-06,1872-09-22,1872-03-16,1872-02-04,1872-02-24,1873-02-23,1873-01-27,1873-02-10
1875-01-15,3.96438356164384,0.0288572633124679,0.0280102308635546,0.0284337470880113,1872-10-26,1872-10-01,1872-10-14,1872-04-06,1872-03-07,1872-03-22,1873-03-10,1873-02-18,1873-02-28
1875-01-16,3.96164383561644,0.0291603930209348,0.0285943641476644,0.0288773785842998,1872-10-11,1872-09-24,1872-10-02,1872-03-18,1872-02-26,1872-03-08,1873-02-25,1873-02-12,1873-02-19
1875-01-17,3.95890410958904,,,,,,,,,,,,
1875-01-18,3.95616438356164,0.0294846651478892,0.0289172160755824,0.0292009406117359,1872-10-04,1872-09-18,1872-09-26,1872-03-10,1872-02-18,1872-02-28,1873-02-21,1873-02-07,1873-02-14
1875-01-19,3.95342465753425,0.029789497950863,0.0292210175386498,0.0295052577447563,1872-09-27,1872-09-11,1872-09-19,1872-02-29,1872-02-09,1872-02-19,1873-02-15,1873-02-01,1873-02-08
1875-01-20,3.95068493150685,0.0303803124472272,0.0292412817671787,0.029810797107203,1872-09-28,1872-08-26,1872-09-12,1872-03-01,1872-01-20,1872-02-10,1873-02-16,1873-01-19,1873-02-02
1875-01-21,3.94794520547945,0.0301159587470558,0.0295460489060042,0.0298310038265297,1872-09-21,1872-09-05,1872-09-13,1872-02-21,1872-02-01,1872-02-11,1873-02-10,1873-01-27,1873-02-03
1875-01-22,3.94520547945205,0.0304225073256261,0.0298515594049273,0.0301370333652768,1872-09-14,1872-08-28,1872-09-06,1872-02-12,1872-01-22,1872-02-02,1873-02-04,1873-01-21,1873-01-28
1875-01-23,3.94246575342466,0.0301578155347515,0.0298723040605249,0.0300150597976384,1872-09-15,1872-09-07,1872-09-11,1872-02-13,1872-02-03,1872-02-08,1873-02-05,1873-01-29,1873-02-02
1875-01-24,3.93972602739726,,,,,,,,,,,,
1875-01-25,3.93698630136986,0.030772573814137,0.0301997888340344,0.0304861813240859,1872-09-09,1872-08-23,1872-08-31,1872-02-05,1872-01-15,1872-01-25,1873-01-31,1873-01-17,1873-01-24
1875-01-26,3.93424657534247,0.0307940031830884,0.0305072496858646,0.0306506264344766,1872-09-01,1872-08-24,1872-08-28,1872-01-26,1872-01-16,1872-01-21,1873-01-25,1873-01-18,1873-01-22
1875-01-27,3.93150684931507,0.0310739974916974,0.02909857840637,0.0300862879490337,1872-10-13,1872-08-18,1872-09-15,1872-03-19,1872-01-08,1872-02-12,1873-03-02,1873-01-13,1873-02-06
1875-01-28,3.92876712328767,0.0316715331994663,0.0308369515836226,0.0312542423915445,1872-08-26,1872-08-02,1872-08-14,1872-01-18,1871-12-19,1872-01-03,1873-01-20,1873-01-01,1873-01-11
1875-01-29,3.92602739726027,0.0319822584689471,0.0311173666438142,0.0315498125563808,1872-08-20,1872-07-26,1872-08-07,1872-01-10,1871-12-10,1871-12-25,1873-01-15,1872-12-26,1873-01-05
1875-01-30,3.92328767123288,0.0317157671843817,0.0308800199517562,0.031297893568069,1872-08-28,1872-08-04,1872-08-16,1872-01-20,1871-12-21,1872-01-05,1873-01-22,1873-01-03,1873-01-13
1875-01-31,3.92054794520548,,,,,,,,,,,,
1875-02-01,3.91780821917808,0.0323099409230422,0.0317601249007235,0.0320350329118829,1872-08-06,1872-07-21,1872-07-29,1871-12-23,1871-12-03,1871-12-13,1873-01-05,1872-12-22,1872-12-29
1875-02-02,3.91506849315068,0.033756983775265,0.0323325510986356,0.0330447674369503,1872-07-22,1872-06-12,1872-07-02,1871-12-04,1871-10-15,1871-11-09,1872-12-23,1872-11-20,1872-12-06
1875-02-03,3.91232876712329,0.0362723213282094,0.0337806231196454,0.0350264722239272,1872-06-13,1872-04-03,1872-05-08,1871-10-16,1871-07-19,1871-09-01,1872-11-21,1872-09-22,1872-10-22
1875-02-04,3.90958904109589,0.0354736823528179,0.0340671597049522,0.0347704210288851,1872-06-06,1872-04-27,1872-05-17,1871-10-07,1871-08-18,1871-09-12,1872-11-15,1872-10-13,1872-10-30
1875-02-05,3.90684931506849,0.0343836431769155,0.0332444152257362,0.0338140292013259,1872-07-01,1872-05-30,1872-06-15,1871-11-07,1871-09-28,1871-10-18,1872-12-06,1872-11-09,1872-11-23
1875-02-06,3.9041095890411,0.0344077720493203,0.0335595759929947,0.0339836740211575,1872-06-24,1872-05-31,1872-06-12,1871-10-29,1871-09-29,1871-10-14,1872-11-30,1872-11-10,1872-11-20
1875-02-07,3.9013698630137,,,,,,,,,,,,
1875-02-08,3.8986301369863,0.0350141562185186,0.0341629212220428,0.0345885387202807,1872-06-10,1872-05-17,1872-05-29,1871-10-11,1871-09-11,1871-09-26,1872-11-19,1872-10-30,1872-11-09
1875-02-09,3.8958904109589,0.0355984140066604,0.0347447242227123,0.0351715691146863,1872-05-26,1872-05-02,1872-05-14,1871-09-22,1871-08-23,1871-09-07,1872-11-07,1872-10-18,1872-10-28
1875-02-10,3.89315068493151,0.0356234656702823,0.0350634372265672,0.0353434514484249,1872-05-19,1872-05-03,1872-05-11,1871-09-13,1871-08-24,1871-09-03,1872-11-01,1872-10-19,1872-10-25
1875-02-11,3.89041095890411,0.0350881297879944,0.0345289261762545,0.0348085279821246,1872-06-05,1872-05-20,1872-05-28,1871-10-04,1871-09-14,1871-09-24,1872-11-15,1872-11-02,1872-11-09
1875-02-12,3.88767123287671,0.0353783552628981,0.0345532594575627,0.0349658073602305,1872-06-06,1872-05-13,1872-05-25,1871-10-05,1871-09-05,1871-09-20,1872-11-16,1872-10-28,1872-11-07
1875-02-13,3.88493150684931,0.0354033047376956,0.0348427347282771,0.0351230197329862,1872-05-30,1872-05-14,1872-05-22,1871-09-26,1871-09-06,1871-09-16,1872-11-11,1872-10-29,1872-11-04
1875-02-14,3.88219178082192,,,,,,,,,,,,
1875-02-15,3.87945205479452,0.0351872487986949,0.0348919476304357,0.0350395982145654,1872-06-01,1872-05-24,1872-05-28,1871-09-28,1871-09-18,1871-09-23,1872-11-13,1872-11-06,1872-11-10
1875-02-16,3.87671232876712,0.0363381512308952,0.0349166062506692,0.0356273787407821,1872-06-02,1872-04-23,1872-05-13,1871-09-29,1871-08-10,1871-09-04,1872-11-14,1872-10-12,1872-10-28
1875-02-17,3.87397260273973,0.0369291157972212,0.0357998194607292,0.0363644676289753,1872-05-10,1872-04-08,1872-04-24,1871-08-31,1871-07-22,1871-08-11,1872-10-26,1872-09-29,1872-10-13
1875-02-18,3.87123287671233,0.0366573778178931,0.0358251554971487,0.0362412666575211,1872-05-11,1872-04-18,1872-04-29,1871-09-01,1871-08-03,1871-08-17,1872-10-27,1872-10-07,1872-10-17
1875-02-19,3.86849315068493,0.0358505274203053,0.0352869293901927,0.0355687284052491,1872-05-28,1872-05-12,1872-05-20,1871-09-22,1871-09-02,1871-09-12,1872-11-10,1872-10-28,1872-11-03
1875-02-20,3.86575342465753,0.0355789412601364,0.0350155902513798,0.0352972657557579,1872-06-06,1872-05-21,1872-05-29,1871-10-03,1871-09-13,1871-09-23,1872-11-18,1872-11-05,1872-11-11
1875-02-21,3.86301369863014,,,,,,,,,,,,
1875-02-22,3.86027397260274,,,,,,,,,,,,
1875-02-23,3.85753424657534,0.0356547486633895,0.0348232067970749,0.0352389777302323,1872-06-17,1872-05-24,1872-06-05,1871-10-16,1871-09-16,1871-10-01,1872-11-27,1872-11-08,1872-11-18
1875-02-24,3.85479452054795,0.0354123271492196,0.0348479567663692,0.0351301419577945,1872-06-18,1872-06-02,1872-06-10,1871-10-17,1871-09-27,1871-10-07,1872-11-28,1872-11-15,1872-11-22
1875-02-25,3.85205479452055,0.0348727419418787,0.0345759864146279,0.0347243641782536,1872-06-27,1872-06-19,1872-06-23,1871-10-28,1871-10-18,1871-10-23,1872-12-06,1872-11-29,1872-12-03
1875-02-26,3.84931506849315,0.0351651230211366,0.0346005956576276,0.0348828593393821,1872-06-28,1872-06-12,1872-06-20,1871-10-29,1871-10-09,1871-10-19,1872-12-07,1872-11-24,1872-12-01
1875-02-27,3.84657534246575,0.0354879945149231,0.0351901694050548,0.035339081959989,1872-06-13,1872-06-05,1872-06-09,1871-10-10,1871-09-30,1871-10-05,1872-11-25,1872-11-18,1872-11-22
1875-02-28,3.84383561643836,,,,,,,,,,,,
1875-03-01,3.84109589041096,0.0361062373163132,0.0358073367461144,0.0359567870312138,1872-05-30,1872-05-22,1872-05-26,1871-09-22,1871-09-12,1871-09-17,1872-11-14,1872-11-07,1872-11-10
1875-03-02,3.83835616438356,0.036132009077424,0.0352655230868643,0.0356987660821441,1872-06-16,1872-05-23,1872-06-04,1871-10-13,1871-09-13,1871-09-28,1872-11-28,1872-11-08,1872-11-18
1875-03-03,3.83561643835616,0.036427506613518,0.0355893887849657,0.0360084476992419,1872-06-09,1872-05-17,1872-05-28,1871-10-04,1871-09-05,1871-09-19,1872-11-22,1872-11-03,1872-11-12
1875-03-04,3.83287671232877,0.0370242136216462,0.0358841215997515,0.036454167610699,1872-06-02,1872-05-02,1872-05-18,1871-09-25,1871-08-17,1871-09-06,1872-11-17,1872-10-21,1872-11-04
1875-03-05,3.83013698630137,0.0367800314676085,0.036479620356885,0.0366298259122466,1872-05-19,1872-05-10,1872-05-14,1871-09-07,1871-08-27,1871-09-01,1872-11-05,1872-10-29,1872-11-01
1875-03-06,3.82739726027397,0.0368063593355166,0.036235465080509,0.0365209122080127,1872-05-27,1872-05-11,1872-05-19,1871-09-17,1871-08-28,1871-09-07,1872-11-12,1872-10-30,1872-11-05
1875-03-07,3.82465753424658,,,,,,,,,,,,
1875-03-08,3.82191780821918,0.0365580711533514,0.0359870151383888,0.03627254314587,1872-06-06,1872-05-22,1872-05-29,1871-09-29,1871-09-10,1871-09-19,1872-11-21,1872-11-08,1872-11-14
1875-03-09,3.81917808219178,0.036885569577989,0.03658429645547,0.0367349330167294,1872-05-23,1872-05-14,1872-05-18,1871-09-11,1871-08-31,1871-09-05,1872-11-09,1872-11-02,1872-11-05
1875-03-10,3.81643835616438,0.0371836861857021,0.0366105594105708,0.0368971227981366,1872-05-24,1872-05-08,1872-05-16,1871-09-12,1871-08-23,1871-09-02,1872-11-10,1872-10-27,1872-11-03
