"date","series","issue","url","volume","is_clean","adjust_gold","adjust_currency","notes","gold_rate","price_currency","price_gold"
1859-03-11,"Georgia 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,1,0,0,"",1,100,100
1859-03-11,"Indiana 5 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,91,91
1859-03-11,"Missouri 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,85.25,85.25
1859-03-11,"Kentucky 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,104.5,104.5
1859-03-11,"North Carolina 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,98.75,98.75
1859-03-11,"Louisiana 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,94,94
1859-03-11,"Ohio 6 per cents, 1886","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,,
1859-03-11,"U.S. 5 per cents, 1874","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,103.75,103.75
1859-03-11,"Pennsylvania 5 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,92,92
1859-03-11,"Tennessee 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,91.125,91.125
1859-03-11,"U.S. 6 per cents, 1867-8","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,109.125,109.125
1859-03-11,"Virginia 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,98.25,98.25
1859-03-18,"California 7 per cents, 1877","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,81,81
1859-03-18,"Georgia 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,1,0,0,"",1,100,100
1859-03-18,"Indiana 5 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,91.25,91.25
1859-03-18,"Missouri 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,85.125,85.125
1859-03-18,"Kentucky 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,104,104
1859-03-18,"North Carolina 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,99,99
1859-03-18,"Louisiana 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,93,93
1859-03-18,"Ohio 6 per cents, 1886","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,108,108
1859-03-18,"U.S. 5 per cents, 1874","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,104,104
1859-03-18,"Pennsylvania 5 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,93,93
1859-03-18,"Tennessee 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,90.75,90.75
1859-03-18,"U.S. 6 per cents, 1867-8","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,109,109
1859-03-18,"Virginia 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,97.75,97.75
1859-03-25,"California 7 per cents, 1877","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,80,80
1859-03-25,"Georgia 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,1,0,0,"",1,101,101
1859-03-25,"Indiana 5 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,90,90
1859-03-25,"Missouri 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,86,86
1859-03-25,"Kentucky 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,104,104
1859-03-25,"North Carolina 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,99,99
1859-03-25,"Louisiana 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,96,96
1859-03-25,"Ohio 6 per cents, 1886","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,108,108
1859-03-25,"U.S. 5 per cents, 1874","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,104.25,104.25
1859-03-25,"Pennsylvania 5 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,92.125,92.125
1859-03-25,"Tennessee 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,91.25,91.25
1859-03-25,"U.S. 6 per cents, 1867-8","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,109.25,109.25
1859-03-25,"Virginia 6 per cents","1859-03-26","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830",13,0,0,0,"",1,98,98
1859-04-01,"California 7 per cents, 1877","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,81.75,81.75
1859-04-01,"Georgia 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,1,0,0,"",1,100,100
1859-04-01,"Indiana 5 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,90.5,90.5
1859-04-01,"Missouri 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,86.875,86.875
1859-04-01,"Kentucky 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,103.5,103.5
1859-04-01,"North Carolina 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,100,100
1859-04-01,"Louisiana 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,93,93
1859-04-01,"Ohio 6 per cents, 1886","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,108,108
1859-04-01,"U.S. 5 per cents, 1874","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,104.25,104.25
1859-04-01,"Pennsylvania 5 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,93,93
1859-04-01,"Tennessee 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,92.5,92.5
1859-04-01,"U.S. 6 per cents, 1867-8","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,109,109
1859-04-01,"Virginia 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,98,98
1859-04-08,"California 7 per cents, 1877","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,82,82
1859-04-08,"Georgia 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,1,0,0,"",1,100,100
1859-04-08,"Indiana 5 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,90.75,90.75
1859-04-08,"Missouri 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,88.25,88.25
1859-04-08,"Kentucky 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,103.5,103.5
1859-04-08,"North Carolina 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,101.25,101.25
1859-04-08,"Louisiana 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,96,96
1859-04-08,"Ohio 6 per cents, 1886","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,108,108
1859-04-08,"U.S. 5 per cents, 1874","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,104.25,104.25
1859-04-08,"Pennsylvania 5 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,92.75,92.75
1859-04-08,"Tennessee 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,93.5,93.5
1859-04-08,"Virginia 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,98.125,98.125
1859-04-08,"U.S. 6 per cents, 1867-8","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,109,109
1859-04-15,"California 7 per cents, 1877","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,85,85
1859-04-15,"Georgia 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,1,0,0,"",1,101.75,101.75
1859-04-15,"Indiana 5 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,88.125,88.125
1859-04-15,"Missouri 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,88.75,88.75
1859-04-15,"Kentucky 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,103.125,103.125
1859-04-15,"North Carolina 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,100.25,100.25
1859-04-15,"Louisiana 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,96,96
1859-04-15,"Ohio 6 per cents, 1886","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,109,109
1859-04-15,"U.S. 5 per cents, 1874","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,104.25,104.25
1859-04-15,"Pennsylvania 5 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,93,93
1859-04-15,"Tennessee 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,93.625,93.625
1859-04-15,"Virginia 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,99.25,99.25
1859-04-15,"U.S. 6 per cents, 1867-8","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,109,109
1859-04-22,"California 7 per cents, 1877","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,84.5,84.5
1859-04-22,"Georgia 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,1,0,0,"",1,101,101
1859-04-22,"Indiana 5 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,88.5,88.5
1859-04-22,"Missouri 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,87.75,87.75
1859-04-22,"Kentucky 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,104,104
1859-04-22,"North Carolina 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,100.75,100.75
1859-04-22,"Louisiana 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,95,95
1859-04-22,"Ohio 6 per cents, 1886","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,108,108
1859-04-22,"U.S. 5 per cents, 1874","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,104.5,104.5
1859-04-22,"Pennsylvania 5 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,94.25,94.25
1859-04-22,"Tennessee 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,93.75,93.75
1859-04-22,"Virginia 6 per cents","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,99.25,99.25
1859-04-22,"U.S. 6 per cents, 1867-8","1859-04-23","http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA910",13,0,0,0,"",1,109.5,109.5
1859-04-29,"California 7 per cents, 1877","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,85,85
1859-04-29,"Georgia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,1,0,0,"",1,101,101
1859-04-29,"Indiana 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,89.25,89.25
1859-04-29,"Missouri 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,87.75,87.75
1859-04-29,"Kentucky 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,104,104
1859-04-29,"North Carolina 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,100,100
1859-04-29,"Louisiana 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,96,96
1859-04-29,"Ohio 6 per cents, 1886","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,108,108
1859-04-29,"U.S. 5 per cents, 1874","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,104.5,104.5
1859-04-29,"Pennsylvania 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,94.25,94.25
1859-04-29,"Tennessee 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,93.25,93.25
1859-04-29,"Virginia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,99,99
1859-04-29,"U.S. 6 per cents, 1867-8","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,109,109
1859-05-06,"California 7 per cents, 1877","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,85.5,85.5
1859-05-06,"Georgia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,1,0,0,"",1,101,101
1859-05-06,"Indiana 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,89,89
1859-05-06,"Missouri 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,86.875,86.875
1859-05-06,"Kentucky 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,103.5,103.5
1859-05-06,"North Carolina 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,99.25,99.25
1859-05-06,"Louisiana 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,96,96
1859-05-06,"Ohio 6 per cents, 1886","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,107,107
1859-05-06,"U.S. 5 per cents, 1874","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,104.25,104.25
1859-05-06,"Pennsylvania 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,94,94
1859-05-06,"Tennessee 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,93.25,93.25
1859-05-06,"Virginia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,97.625,97.625
1859-05-06,"U.S. 6 per cents, 1867-8","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,109,109
1859-05-13,"California 7 per cents, 1877","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,83.25,83.25
1859-05-13,"Georgia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,1,0,0,"",1,101,101
1859-05-13,"Indiana 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,88.25,88.25
1859-05-13,"Missouri 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,84,84
1859-05-13,"Kentucky 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,104,104
1859-05-13,"North Carolina 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,98,98
1859-05-13,"Louisiana 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,95,95
1859-05-13,"Ohio 6 per cents, 1886","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,107,107
1859-05-13,"U.S. 5 per cents, 1874","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,104.25,104.25
1859-05-13,"Pennsylvania 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,92.75,92.75
1859-05-13,"Tennessee 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,91.5,91.5
1859-05-13,"Virginia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,94.125,94.125
1859-05-13,"U.S. 6 per cents, 1867-8","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,109.5,109.5
1859-05-20,"California 7 per cents, 1877","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,82.75,82.75
1859-05-20,"Georgia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,1,0,0,"",1,102.5,102.5
1859-05-20,"Indiana 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,88.25,88.25
1859-05-20,"Missouri 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,83.125,83.125
1859-05-20,"Kentucky 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,103.5,103.5
1859-05-20,"North Carolina 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,97,97
1859-05-20,"Louisiana 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,93,93
1859-05-20,"Ohio 6 per cents, 1886","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,107,107
1859-05-20,"U.S. 5 per cents, 1874","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,104,104
1859-05-20,"Pennsylvania 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,92,92
1859-05-20,"Tennessee 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,90.5,90.5
1859-05-20,"Virginia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,95.25,95.25
1859-05-20,"U.S. 6 per cents, 1867-8","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,109.5,109.5
1859-05-27,"California 7 per cents, 1877","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,82.5,82.5
1859-05-27,"Georgia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,1,0,0,"",1,102,102
1859-05-27,"Indiana 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,88,88
1859-05-27,"Missouri 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,83.25,83.25
1859-05-27,"Kentucky 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,103.25,103.25
1859-05-27,"North Carolina 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,97,97
1859-05-27,"Louisiana 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,93,93
1859-05-27,"Ohio 6 per cents, 1886","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,106.375,106.375
1859-05-27,"U.S. 5 per cents, 1874","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,103.25,103.25
1859-05-27,"Pennsylvania 5 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,90.5,90.5
1859-05-27,"Tennessee 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,90,90
1859-05-27,"Virginia 6 per cents","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,96.7,96.7
1859-05-27,"U.S. 6 per cents, 1867-8","1859-06-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA77",14,0,0,0,"",1,109.5,109.5
1859-06-03,"California 7 per cents, 1877","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,83,83
1859-06-03,"Georgia 6 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,1,0,0,"",1,103,103
1859-06-03,"Indiana 5 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,87.5,87.5
1859-06-03,"Missouri 6 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,84,84
1859-06-03,"Kentucky 6 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,103.5,103.5
1859-06-03,"North Carolina 6 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,96.5,96.5
1859-06-03,"Louisiana 6 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,93,93
1859-06-03,"Ohio 6 per cents, 1886","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,105.75,105.75
1859-06-03,"U.S. 5 per cents, 1874","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,103.75,103.75
1859-06-03,"Pennsylvania 5 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,90,90
1859-06-03,"Tennessee 6 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,90.5,90.5
1859-06-03,"Virginia 6 per cents","1859-07-25","http://books.google.com/books?id=H1smAQAAIAAJ&lr&pg=PA157",14,0,0,0,"",1,96.25,96.25
