"date","volume","url","description","issuer","interest","price_string","price_currency_low","price_currency_high","in_table","comment","asset","gold_rate","price_gold_low","price_gold_high","price_gold","price_currency","current_yield"
1865-04-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA940","US 6 per cent 1881","US",6,"109.25 @ 110",109.25,110,0,"","",1.49690032204461,72.9841515771575,73.4851869426758,73.2342407791601,109.624358607018,0.0819288892212751
1865-06-28,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93","US 6 per cent 1881","US",6,"110.25 @ 111",110.25,111,0,"","",1.40493406084871,78.473433787632,79.0072666705411,78.7398978270387,110.624364404954,0.0762002512776902
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US 6 per cent 1881","US",6,"105.5 @ 106",105.5,106,0,"","",1.47004825704893,71.7663515426275,72.1064764314551,71.9362129673226,105.749704491313,0.0834072263815935
1864-04-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA925","US 6 per cent 1881 (end)","US",6,"111",111,111,1,"","",1.67252238320532,66.3668248117989,66.3668248117989,66.3668248117989,111,0.0904066153083957
1864-07-23,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA157","US 6 per cent certificates of indebtedness","US",6,"94 @ 94.5",94,94.5,0,"","",2.54877009634558,36.8805331382289,37.0767061868365,36.9784895740753,94.24966843443,0.162256492060899
1864-08-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA237","US 6 per cent certificates of indebtedness","US",6,"95 @ 96",95,96,0,"","",2.56805553252006,36.9929695043531,37.3823691833463,37.1871596549132,95.4986910905066,0.161346014475921
1865-06-28,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93","US 6 per cent certificates of indebtedness","US",6,"99.5 @ 99.75",99.5,99.75,0,"","",1.40493406084871,70.8218291326022,70.9997734269052,70.9107454628264,99.6249215808977,0.0846134102925964
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","US 6 per cent certificates of indebtedness","US",6,"98 @ 98.25",98,98.25,0,"","",1.43369653029585,68.3547723867178,68.5291468060717,68.4419040631177,98.1249203821334,0.0876655914550062
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","US 6 per cent certificates of indebtedness","US",6,"97.75 @ 98.25",97.75,98.25,0,"","",1.45751348199971,67.066275,67.409325,67.2375812177563,97.9996811219302,0.0892358096667448
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 6 per cent certificates of indebtedness","US",6,"99.75 @ 100",99.75,100,1,"","",1.26750801932893,78.6977269404666,78.894964351345,78.7962839320485,99.8749217771909,0.0761457228766552
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","US 7-30 per cent","US",7.3,"106.5 @ 107",106.5,107,0,"","",1.48876045697976,71.5360214604677,71.8718713264793,71.7037497597929,106.749707259552,0.101807785847392
1864-07-23,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA157","US 7-30 per cent","US",7.3,"104.5 @ 105",104.5,105,0,"","",2.54877009634558,41.0001671589885,41.1963402075961,41.0981366347673,104.74970167022,0.177623624761238
1864-10-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA413","US 7-30 per cent","US",7.3,"106 @ 107",106,107,0,"","",2.08739465764225,50.7810056962246,51.2600717876984,51.0199764547182,106.498826284612,0.143081210679879
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","US 7-30 per cent","US",7.3,"97.75 @ 98",97.75,98,0,"","",1.45751348199971,67.066275,67.2378,67.151982734652,97.874920178767,0.108708629331849
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US 7-30 per cent 1st","US",7.3,"97.25 @ 97.5",97.25,97.5,0,"","",1.47004825704893,66.1542908769718,66.3243533213856,66.2392675219918,97.3749197689015,0.110206532666992
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 7-30 per cent 1st","US",7.3,"101.5 @ 100.75",101.5,100.75,1,"","",1.26750801932893,80.0783888166152,79.4866765839801,79.7819841394816,101.124304694767,0.0914993538796619
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US 7-30 per cent 2nd","US",7.3,"96.875 @ 97",96.875,97,0,"","",1.47004825704893,65.8991972103511,65.984228432558,65.9416991155823,96.9374798517064,0.110703850490789
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 7-30 per cent 2nd","US",7.3,"101.25 @ 101.75",101.25,101.75,1,"","",1.26750801932893,79.8811514057368,80.2756262274935,80.0781459130313,101.49969211776,0.0911609518023575
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US 7-30 per cent 3rd","US",7.3,"96.75 @ 96.875",96.75,96.875,0,"","",1.47004825704893,65.8141659881442,65.8991972103511,65.8566678756791,96.8124798256919,0.110846786445081
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US 7-30 per cent 3rd","US",7.3,"101.75 @ 100.75",101.75,100.75,1,"","",1.26750801932893,80.2756262274935,79.4866765839801,79.880177387893,101.248765424572,0.0913868776799489
1866-04-24,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA914","US Bonds of 1874","US",,"119 @ 120",119,120,1,"","",1.26750801932893,93.8850075781005,94.673957221614,94.2786571351119,119.498953970317,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US Compound Interest Note Aug","US",,"103.5 @ 104",103.5,104,0,"","",1.47004825704893,70.405851987317,70.7459768761447,70.5757095369221,103.749698794743,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US Compound Interest Note Dec","US",,"101.5 @ 102",101.5,102,0,"","",1.47004825704893,69.0453524320066,69.3854773208342,69.2152059541831,101.749692874229,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US Compound Interest Note July","US",,"104 @ 104.5",104,104.5,0,"","",1.47004825704893,70.7459768761447,71.0861017649723,70.9158354084614,104.249700239377,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US Compound Interest Note June","US",,"104.5 @ 105.5",104.5,105.5,0,"","",1.47004825704893,71.0861017649723,71.7663515426275,71.4254168280452,104.998809517061,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US Compound Interest Note Mar 1865","US",,"100 @ 100.5",100,100.5,0,"","",1.47004825704893,68.0249777655237,68.3651026543513,68.1948281616722,100.249688278817,
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","US Compound Interest Note Oct","US",,"102.25 @ 103",102.25,103,0,"","",1.47004825704893,69.555539765248,70.0657270984894,69.8101673639306,102.62431485764,
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US One Year Certificates","US",,"100 @ 100.125",100,100.125,1,"","",1.03750931981413,96.3846763496203,96.5051571950573,96.4448979589632,100.062480480948,
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US Oregon 1/2 Year","US",,"102 @ 103",102,103,1,"","",1.52990306486795,66.6708906873157,67.3245268705246,66.9969116568815,102.49878048055,
1863-04-25,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA916","US Oregon War Loan ","US",,"102 @ 105",102,105,1,"","",1.52990306486795,66.6708906873157,68.6317992369426,67.6442398478983,103.489129863962,
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US Oregon War Loan, 1881","US",,"103",103,103,1,"","",1.03750931981413,99.2762166401089,99.2762166401089,99.2762166401089,103,
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US Treasury Notes, large, 7.30","US",,"104.5 @ 104.75",104.5,104.75,1,"","",1.03750931981413,100.721986785353,100.962948476227,100.842395658933,104.624925328528,
1862-05-25,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA973","US Treasury Notes, small, 7.30","US",,"104.5 @ 104.625",104.5,104.625,1,"","",1.03750931981413,100.721986785353,100.84246763079,100.782209204357,104.562481320979,
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Vermont","Vermont",6,"108 @ 110",108,110,0,"","vermont",1.39130491676208,77.6249682573848,79.0624676695585,78.3404208770925,108.99541274751,0.07658881497986
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","Vermont","Vermont",6,"108 @ 110",108,110,0,"","vermont",1.46875277415245,73.5317760079273,74.8934755636297,74.2095025559396,108.99541274751,0.0808521792135335
1864-09-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317","Vermont","Vermont",6,"100 @ 102",100,102,0,"","vermont",2.24878483200653,44.4684607334232,45.3578299480917,44.9109438778568,100.995049383621,0.133597726565669
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","Vermont","Vermont",6,"100 @ 103",100,103,0,"","vermont",2.20104536797518,45.432957200693,46.7959459167138,46.1094156111309,101.488915650922,0.130125266618031
1865-02-21,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA766","Vermont","Vermont",6,"97.5 @ 98",97.5,98,0,"","vermont",1.98123643574103,49.2116933855664,49.4640610439539,49.3377158541009,97.7496803063826,0.121610818339116
1865-05-24,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA1016","Vermont","Vermont",6,"91 @ 95",91,95,0,"","vermont",1.33686186275953,68.0698601216426,71.0619418852313,69.5498126819907,92.9784921366226,0.0862691036629297
1865-07-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA189","Vermont","Vermont",6,"95 @ 96",95,96,0,"","vermont",1.43369653029585,66.2622793544713,66.9597770318868,66.6101152318475,95.4986910905066,0.0900764092527991
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Vermont","Vermont",6,"95.75 @ 97",95.75,97,0,"","vermont",1.45751348199971,65.694075,66.5517,66.1214970427735,96.3729733898462,0.0907420471154585
1865-06-28,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA93","Vermont ","Vermont",6,"94 @ 96",94,96,0,"","vermont",1.40493406084871,66.9070546579357,68.3306090123599,67.6150855356997,94.9947366963033,0.0887375938736644
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Vermont ","Vermont",6,"96 @ 98",96,98,0,"","vermont",1.47004825704893,65.3039786549027,66.6644782102132,65.9807218972329,96.9948452238571,0.0909356525281004
1863-10-24,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA406","Vermont  ","Vermont",6,"108 @ 110",108,110,0,"","vermont",1.46875277415245,73.5317760079273,74.8934755636297,74.2095025559396,108.99541274751,0.0808521792135335
1863-06-20,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA86","Vermont 6","Vermont",6,"114 @ 115",114,115,0,"","vermont",1.43492610130578,79.4466,80.1435,79.7942891885127,114.498908291739,0.0751933510658275
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Vermont 6","Vermont",6,"108 @ 110",108,110,0,"","vermont",1.39130491676208,77.6249682573848,79.0624676695585,78.3404208770925,108.99541274751,0.07658881497986
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Vermont 6","Vermont",6,"108 @ 110",108,110,0,"","vermont",1.48876045697976,72.5435710585025,73.8869705225488,73.2121895342572,108.99541274751,0.081953565904384
1864-03-26,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA846","Vermont 6","Vermont",6,"103.75 @ 104.5",103.75,104.5,0,"","vermont",1.69620946706644,61.1657946818522,61.6079570530463,61.3864777607821,104.124324727702,0.097741395480964
1864-06-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA77","Vermont 6","Vermont",6,"103.5 @ 105",103.5,105,0,"","vermont",2.19766016788843,47.0955434840708,47.7780875925356,47.4355879251012,104.247302123364,0.126487311793705
1863-11-25,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA500","Vermont war loan","Vermont",6,"114 @ 115",114,115,0,"","vermont",1.48876045697976,76.5737694506415,77.2454691826646,76.9088860165066,114.498908291739,0.0780143922343674
1855-06-28,10,"http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA78","Virginia","Virginia",6,"100 @ 101",100,101,0,"","virginia",1,100,101,100.498756211209,100.498756211209,0.0597022314125993
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Virginia","Virginia",6,"60 @ 61",60,61,0,"","virginia",1.39130491676208,43.1249823652138,43.8437320713006,43.4828721728452,60.4979338490167,0.137985365275548
1864-12-28,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA589","Virginia","Virginia",6,"51 @ 53",51,53,0,"","virginia",2.20104536797518,23.1708081723534,24.0794673163673,23.6207687868113,51.9903837262238,0.25401374756905
1865-12-23,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA591","Virginia","Virginia",6,"63 @ 65",63,65,0,"","virginia",1.45751348199971,43.2243,44.5965,43.9050395165521,63.9921870231046,0.136658571910362
1856-02-23,10,"http://books.google.com/books?id=I1gmAQAAIAAJ&pg=PA750","Virginia 6 pc","Virginia",6,"95.25 @ 96",95.25,96,0,"","virginia",1,95.25,96,95.6242647030553,95.6242647030553,0.0627455805138159
1856-09-23,11,"http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA316","Virginia 6 pc","Virginia",6,"91.5 @ 92",91.5,92,0,"","virginia",1,91.5,92,91.7496593999128,91.7496593999128,0.0653953381325109
1857-04-24,11,"http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA911","Virginia 6 pc","Virginia",6,"92 @ 92.5",92,92.5,0,"","virginia",1,92,92.5,92.2496612459905,92.2496612459905,0.0650408892451167
1857-05-30,11,"http://books.google.com/books?id=MlkmAQAAIAAJ&pg=PA942","Virginia 6 pc","Virginia",6,"91.5 @ 92",91.5,92,0,"","virginia",1,91.5,92,91.7496593999128,91.7496593999128,0.0653953381325109
1858-11-24,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA511","Virginia 6 pc","Virginia",6,"95.875 @ 97.25",95.875,97.25,0,"","virginia",1,95.875,97.25,96.5600525579808,96.5600525579808,0.0621374972470859
1859-03-26,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA830","Virginia 6 pc","Virginia",6,"98 @ 99",98,99,0,"","virginia",1,98,99,98.498730956292,98.498730956292,0.0609144903873173
1859-05-28,13,"http://books.google.com/books?id=HVomAQAAIAAJ&pg=PA1007","Virginia 6 pc","Virginia",6,"95 @ 98",95,98,0,"","virginia",1,95,98,96.4883412646315,96.4883412646315,0.0621836785808582
1860-07-25,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA165","Virginia 6 pc","Virginia",6,"93.125 @ 94.25",93.125,94.25,0,"","virginia",1,93.125,94.25,93.6858113590313,93.6858113590313,0.064043849468371
1860-09-26,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA333","Virginia 6 pc","Virginia",6,"90.75 @ 92",90.75,92,0,"","virginia",1,90.75,92,91.3728624920989,91.3728624920989,0.0656650107740559
1861-05-24,15,"http://books.google.com/books?id=KVwmAQAAIAAJ&pg=PA946","Virginia 6 pc","Virginia",6,"43.5 @ 51.75",43.5,51.75,0,"","virginia",1,43.5,51.75,47.4460219618041,47.4460219618041,0.126459495483736
1861-08-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA237","Virginia 6 pc","Virginia",6,"54.5",54.5,54.5,0,"","virginia",1,54.5,54.5,54.5,54.5,0.110091743119266
1861-10-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA397","Virginia 6 pc","Virginia",6,"45.75 @ 46",45.75,46,0,"","virginia",1,45.75,46,45.8748296999564,45.8748296999564,0.130790676265022
1861-12-28,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA558","Virginia 6 pc","Virginia",6,"46 @ 48.5",46,48.5,0,"","virginia",1,46,48.5,47.2334627144782,47.2334627144782,0.127028586412761
1862-01-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA653","Virginia 6 pc","Virginia",6,"49 @ 50.5",49,50.5,0,"","virginia",1.03434029020972,47.3731908771195,48.8233905978476,48.0928248500751,49.7443464124316,0.124758735189801
1862-03-24,16,"http://books.google.com/books?id=B10mAQAAIAAJ&pg=PA830","Virginia 6 pc","Virginia",6,"60 @ 63",60,63,0,"","virginia",1.01312012241487,59.2229871587038,62.184136516639,60.6855033628296,61.4817045957576,0.0988704001370294
1862-06-24,17,"http://books.google.com/books?id=tF0mAQAAIAAJ&pg=PA90","Virginia 6 pc","Virginia",6,"56.5 @ 57",56.5,57,0,"","virginia",1.08501353108603,52.0730833130227,52.5339070591556,52.3029876684879,56.7494493365354,0.114716200115179
1863-09-21,18,"http://books.google.com/books?id=D14mAQAAIAAJ&pg=PA325","Virginia 6 pc","Virginia",6,"60 @ 61",60,61,0,"","virginia",1.39130491676208,43.1249823652138,43.8437320713006,43.4828721728452,60.4979338490167,0.137985365275548
1864-06-22,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA77","Virginia 6 pc","Virginia",6,"52 @ 58",52,58,0,"","virginia",2.19766016788843,23.6615290934462,26.3917055273054,24.989359898965,54.9181208709839,0.240102188461758
1865-11-25,20,"http://books.google.com/books?id=1HY9AAAAYAAJ&pg=PA509","Virginia 6 per cent","Virginia",6,"65 @ 70",65,70,0,"","virginia",1.47004825704893,44.2162355475904,47.6174844358666,45.8853561389687,67.4536878161602,0.130760671919563
1864-09-20,19,"http://books.google.com/books?id=lGAmAQAAIAAJ&pg=PA317","Wisconsin","Wisconsin",6,"99 @ 101",99,101,0,"","wisconsin",2.24878483200653,44.023776126089,44.9131453407574,44.4662372547982,99.9949998749938,0.134933836780907
